Date,76077000_FLU,76081000_FLU,76085000_FLU,76100000_FLU,76120000_FLU,76251000_FLU,76260000_FLU,76300000_FLU,76310000_FLU,76360001_FLU,76370000_FLU,76380000_FLU,76395000_FLU,76431000_FLU,76440000_FLU,76460000_FLU,76490000_FLU,76500000_FLU,76550000_FLU,76560000_FLU,76600000_FLU,76630000_FLU,76650000_FLU,76700000_FLU,76742000_FLU,76745000_FLU,76750000_FLU,76800000_FLU
1980-11-09,58.2,58.7,65.328,90.891,67.3,,17.9,181.346,398.982,9.584,,,,,85.2,60.1,131.0,702.661,13.1,804.4,857.0,,71.681,,10.5,,53.847,1012.503
1980-11-10,83.1,83.0,100.559,135.618,96.4,,10.4,138.773,341.534,16.8,,,,,146.2,51.7,193.0,668.867,12.5,761.0,844.0,,67.001,,12.3,,49.653,981.503
1980-11-11,59.1,59.6,86.007,148.662,136.0,,10.4,106.262,273.147,16.4,,,,,150.6,42.8,227.0,643.203,11.7,735.8,797.0,,57.928,,12.5,,44.395,946.634
1980-11-12,41.6,41.8,59.18,105.788,131.0,,10.4,86.282,225.527,15.46,,,,,106.6,37.1,202.0,621.635,10.9,704.6,784.0,,48.833,,10.9,,37.859,916.614
1980-11-13,25.8,25.4,41.222,75.169,100.0,,10.4,76.528,197.71,14.56,,,,,71.9,30.75,145.0,603.965,10.1,671.2,781.0,,45.905,,9.22,,34.2,895.452
1980-11-14,20.6,23.7,31.057,55.377,75.2,,14.7,70.289,173.212,13.12,,,,,57.2,26.35,113.0,583.123,9.92,644.8,748.0,,43.031,,7.87,,30.683,857.95
1980-11-15,15.9,21.4,24.659,43.92,58.9,,19.6,65.005,142.388,11.44,,,,,48.2,23.6,93.1,552.599,9.63,606.4,685.0,,42.22,,6.72,,22.846,797.137
1980-11-16,13.1,17.7,20.351,36.491,44.3,,13.2,59.888,127.798,9.138,,,,,39.5,21.95,83.9,650.48,8.31,558.0,636.0,,41.414,,6.06,,19.262,750.013
1980-11-17,10.0,13.9,17.09,30.356,36.5,,10.4,54.248,120.716,6.672,,,,,34.0,20.3,75.1,427.572,7.61,510.8,553.0,,37.451,,5.37,,17.28,678.187
1980-11-18,9.26,9.38,14.66,26.264,30.4,,10.4,47.515,98.412,5.122,,,,,29.4,18.1,70.0,332.211,7.33,410.0,485.0,,34.748,,4.7,,17.003,561.603
1980-11-19,8.12,8.36,12.476,23.315,26.2,,10.4,40.529,83.491,4.795,,,,,27.0,17.0,65.0,283.497,7.89,375.0,411.0,,33.231,,5.07,,15.914,515.296
1980-11-20,43.0,43.2,32.617,45.659,33.5,,10.4,34.569,80.033,4.25,,,,,57.2,310.0,86.6,271.968,38.1,370.4,445.0,,60.16,,5.75,,17.28,496.029
1980-11-21,169.0,159.0,170.286,205.563,98.0,,10.4,37.501,68.745,4.468,,,,,306.0,86.4,347.0,358.136,30.3,425.0,466.0,,154.738,,5.75,,18.12,582.026
1980-11-22,49.2,49.5,65.328,170.486,188.0,,16.2,49.498,85.259,16.2,,,,,229.0,61.5,498.0,536.024,34.8,491.5,511.0,,217.206,,5.52,,18.688,829.307
1980-11-23,158.0,150.0,141.002,157.157,172.0,,21.45,59.171,117.229,26.8,,,,,236.7,52.4,461.0,737.356,22.8,546.0,652.0,,277.018,,5.29,,18.974,977.112
1980-11-24,54.0,54.4,78.242,180.823,193.0,,17.9,78.121,138.688,21.98,,,,,168.2,37.1,415.0,717.97,15.7,594.0,734.0,,194.639,,7.6,,19.552,1012.503
1980-11-25,35.3,35.3,53.438,126.657,160.0,,10.4,93.042,142.388,18.4,,,,,115.4,31.3,299.0,650.48,14.6,750.2,784.0,,134.408,,11.4,,19.844,1008.046
1980-11-26,25.8,25.4,33.417,66.546,98.8,,10.4,114.529,210.387,13.84,,,,,70.5,28.0,178.0,628.78,12.1,797.0,810.0,,101.608,,13.7,,19.844,1003.599
1980-11-27,19.5,19.2,25.321,47.992,72.7,,10.4,145.893,273.147,10.192,,,,,58.6,24.15,121.0,607.477,11.0,725.0,784.0,,81.313,,11.4,,27.643,938.01
1980-11-28,17.4,17.2,22.744,41.615,53.6,,10.4,163.771,299.364,7.86,,,,,50.6,20.3,100.0,579.688,10.7,625.0,715.0,,53.54,,9.11,,53.422,845.618
1980-11-29,20.6,20.3,24.009,36.773,42.8,,10.4,155.254,287.341,6.42,,,,,43.4,18.1,88.8,559.306,10.1,552.0,646.0,,41.012,,8.53,,51.734,789.189
1980-11-30,23.5,23.1,30.296,39.897,38.5,,10.4,142.824,252.342,9.888,,,,,48.2,17.0,85.5,536.024,9.63,496.9,623.0,,33.231,,8.81,,46.391,742.292
1980-12-01,15.9,15.8,25.321,35.927,38.5,,10.4,128.852,232.13,11.44,,,,,47.0,15.5,,516.492,9.63,475.3,453.0,,78.872,64.02,9.62,,52.576,719.354
1980-12-02,67.2,67.5,58.0,52.11,38.5,,10.4,106.262,218.993,17.2,,,,,35.0,14.0,,469.368,9.33,459.1,579.0,,51.385,79.3,11.0,,65.799,719.354
1980-12-03,27.0,26.7,39.391,80.157,73.8,,10.4,97.37,214.674,10.496,,,,,51.8,13.0,,433.414,9.33,440.6,547.0,,42.625,129.0,13.2,,90.233,689.3
1980-12-04,17.4,17.2,25.321,70.84,83.2,,10.4,92.186,197.71,7.596,,,,,57.2,12.0,,416.016,9.33,422.5,499.0,,40.213,132.0,15.5,,111.804,689.3
1980-12-05,14.5,14.4,21.524,51.815,79.7,,10.4,90.483,208.255,6.54,,,,,42.2,11.62,,396.203,8.74,440.6,493.0,,33.231,111.4,14.1,,109.013,681.882
1980-12-06,12.2,12.2,18.134,37.339,52.3,,10.4,89.636,214.674,5.34,,,,,30.2,9.72,,376.91,8.03,417.5,455.0,,27.367,93.4,10.1,,98.118,648.97
1980-12-07,9.64,9.72,15.126,28.71,41.1,,10.4,88.793,210.387,4.577,,,,,26.3,7.895,,350.248,7.61,387.5,430.0,,27.012,78.54,9.83,,61.268,588.91
1980-12-08,8.12,8.36,12.476,22.784,31.7,,21.45,87.115,193.548,3.862,,,,,22.74,6.98,,327.152,7.47,356.6,414.0,,29.527,67.5,9.22,,48.42,521.796
1980-12-09,6.6,7.0,10.897,19.373,21.8,,27.3,81.346,181.25,2.936,,,,,19.7,6.065,,300.074,7.33,329.0,391.0,,28.081,,6.56,,39.361,483.377
1980-12-10,6.05,6.42,9.459,16.801,17.4,,16.2,71.057,153.695,2.764,,,,,18.1,7.895,,292.907,7.19,312.2,354.0,,26.658,,4.85,,27.312,452.425
1980-12-11,5.22,7.34,8.791,25.455,13.8,,10.4,57.747,127.798,2.128,,,,,22.74,23.6,,267.428,8.03,291.2,336.0,,25.256,,4.08,,21.026,416.566
1980-12-12,4.95,7.34,12.068,23.315,23.9,,10.4,54.248,122.473,3.194,,,,,19.7,19.2,,295.286,8.03,267.0,323.0,,24.909,,3.67,,18.688,399.163
1980-12-13,7.36,7.68,10.161,18.855,20.3,,10.4,55.637,122.473,4.25,,,,,28.6,15.0,,212.141,7.75,242.3,311.0,,24.909,,12.7,,19.262,376.506
1980-12-14,5.77,6.13,8.791,16.547,15.8,,8.02,52.19,110.365,4.25,,,,,21.98,12.5,,204.246,7.33,222.2,264.0,,24.909,,17.9,,42.432,349.068
1980-12-15,4.67,4.97,7.262,14.032,13.8,,8.02,48.173,104.476,3.862,,,,,17.14,11.24,,192.704,7.05,210.3,260.0,,26.305,,13.7,,69.044,343.698
1980-12-16,3.85,4.1,6.438,12.061,10.9,,8.02,44.285,88.878,2.764,,,,,14.4,10.1,,163.689,6.93,193.4,230.0,,29.527,,5.83,,78.633,357.196
1980-12-17,3.47,3.7,5.441,10.851,9.06,,8.02,38.099,83.491,2.128,,,,,12.75,8.96,,143.594,6.82,179.0,205.0,,39.022,,2.46,,65.799,322.615
1980-12-18,3.47,3.7,4.984,10.611,8.85,,8.02,38.099,81.748,9.432,,,,,14.4,8.2,,135.639,9.04,165.5,199.0,,53.54,,2.63,,44.395,282.348
1980-12-19,5.22,5.55,8.469,13.536,14.6,,8.02,68.004,113.779,13.12,,,,,17.14,23.6,,134.077,12.8,173.0,210.0,,59.264,88.84,9.01,,45.588,279.916
1980-12-20,8.88,9.04,11.668,15.534,16.6,,8.02,73.382,120.716,11.12,,,,,18.1,19.75,,181.525,10.6,212.0,230.0,,55.283,145.4,28.3,,55.561,314.871
1980-12-21,5.5,5.84,9.121,16.039,15.6,,7.596,71.828,122.473,8.712,,,,,16.5,16.5,,208.173,9.18,246.1,260.0,,45.078,209.0,63.0,,139.316,446.352
1980-12-22,4.12,4.39,6.98,13.042,14.8,,7.596,85.451,149.892,7.2,,,,,15.6,13.5,,196.511,8.74,259.4,270.0,,37.061,257.0,51.9,,250.556,575.18
1980-12-23,3.66,3.9,6.438,10.851,11.8,,7.808,103.562,185.317,5.82,,,,,13.25,12.0,,192.704,7.47,244.2,252.0,,29.527,278.4,31.1,,255.133,541.527
1980-12-24,9.64,9.72,8.156,9.658,8.64,,4.1,122.084,210.387,4.468,,,,,12.0,11.24,,194.603,6.82,248.0,242.0,,24.564,244.4,16.5,,221.571,508.835
1980-12-25,8.88,9.04,11.668,15.534,7.21,,4.1,132.785,216.83,3.862,,,,,11.5,9.72,,192.704,6.58,242.3,242.0,,25.604,95.5,7.42,,155.496,515.296
1980-12-26,4.95,5.26,7.262,13.783,7.41,,1.47,117.339,187.363,2.936,,,,,15.6,8.58,,206.204,6.46,242.3,246.0,,26.305,64.7,4.22,,104.603,492.851
1980-12-27,3.85,4.1,6.438,11.092,9.48,,1.305,82.161,138.688,2.274,,,,,13.0,14.0,,208.173,6.35,248.0,256.0,,27.012,,3.61,,42.043,413.641
1980-12-28,14.9,14.8,12.068,18.081,13.3,,0.645,61.333,117.229,1.836,,,,,18.42,13.0,,200.358,6.11,236.6,262.0,,27.367,,5.22,,25.042,343.698
1980-12-29,14.9,14.8,17.09,19.114,15.8,,0.645,52.873,110.365,1.566,,,,,25.6,8.58,,172.483,6.11,218.8,256.0,,26.305,,4.85,,20.137,307.217
1980-12-30,6.98,7.34,11.278,16.293,14.6,,0.645,41.766,110.365,1.442,,,,,30.2,7.285,,160.242,6.11,191.8,218.0,,25.604,,3.16,,19.262,292.176
1980-12-31,4.95,5.26,7.552,14.53,13.1,,0.645,37.501,88.878,1.194,,,,,20.46,6.065,,140.383,6.23,173.0,201.0,,24.909,,3.1,,18.688,263.17
1981-01-01,3.85,,5.925,10.133,11.8,,0.645,30.079,78.343,1.07,,,,,13.0,5.15,,118.995,6.11,150.5,184.0,,24.22,8.837,4.63,,16.184,240.097
1981-01-02,3.28,,5.209,8.951,7.41,,0.645,24.824,71.844,0.974,,,,,12.0,4.7,,109.012,6.46,138.6,167.0,,23.536,7.24,3.81,,14.332,222.361
1981-01-03,4.67,,6.98,6.877,5.69,,0.645,26.878,55.986,0.878,,,,,18.74,4.925,,99.5,10.2,134.7,172.0,,22.858,5.836,2.92,,14.332,213.736
1981-01-04,5.5,,10.897,8.717,5.54,,0.645,25.843,45.039,0.781,,,,,20.46,7.59,,95.566,7.33,164.0,163.0,,22.186,4.534,2.3,,14.332,213.736
1981-01-05,3.66,,6.178,10.851,5.23,,0.645,24.321,36.691,0.781,,,,,12.0,5.455,,90.454,6.7,130.8,136.0,,20.86,4.968,2.04,,15.914,205.272
1981-01-06,3.09,,4.984,9.658,5.39,,0.645,21.868,31.214,1.07,,,,,17.78,5.15,,86.72,9.04,106.28,124.0,,24.22,11.68,3.34,,16.455,186.821
1981-01-07,4.4,,6.178,10.133,10.1,,0.645,20.446,29.527,1.982,,,,,22.74,10.86,,86.72,10.2,92.78,139.0,,49.256,25.88,8.53,,17.003,211.605
1981-01-08,6.05,,8.469,11.092,8.64,,0.645,20.916,29.527,1.836,,,,,24.9,10.86,,96.868,9.04,105.1,141.0,,42.625,23.11,6.89,,16.729,228.937
1981-01-09,4.4,,6.438,11.575,8.01,,0.81,21.868,29.527,1.318,,,,,20.46,9.72,,98.179,7.47,103.92,133.0,,33.231,13.1,3.47,,16.455,213.736
1981-01-10,3.28,,4.984,9.186,7.6,,0.81,21.868,29.527,1.022,,,,,15.6,8.96,,94.274,6.82,79.41,130.0,,28.801,7.822,10.3,,15.914,196.97
1981-01-11,2.72,,4.15,7.79,6.63,,0.81,22.837,29.527,0.878,,,,,12.5,8.2,,91.718,7.33,73.75,127.0,,25.954,4.968,2.3,,15.115,184.822
1981-01-12,2.72,,3.771,8.252,5.85,,0.645,20.916,27.908,0.878,,,,,11.0,7.59,,84.277,8.17,83.45,119.0,,28.081,4.1,2.24,,13.818,184.822
1981-01-13,3.09,,5.925,15.031,5.54,,0.645,17.281,24.143,1.69,,,,,9.32,6.37,,77.174,7.05,79.41,117.0,,26.305,4.968,2.04,,12.321,178.885
1981-01-14,2.9,,5.441,11.575,5.23,,0.645,15.569,23.437,1.836,,,,,8.76,6.37,,73.749,6.7,75.61,104.0,,23.877,9.464,1.89,,11.836,171.112
1981-01-15,2.72,,4.766,9.658,6.24,,0.892,14.74,24.865,2.128,,,,,7.7,5.15,,65.024,6.46,67.36,100.0,,22.858,8.628,1.79,,11.836,159.76
1981-01-16,2.34,,3.771,9.186,6.04,,1.305,14.332,26.355,1.836,,,,,7.2,4.7,15.2,57.873,6.35,57.16,97.6,,21.52,7.046,1.74,,12.077,146.983
1981-01-17,1.96,,3.416,9.186,18.2,,1.47,13.929,26.355,1.318,,,,,6.2,4.25,16.6,53.988,8.74,59.59,94.0,,21.52,7.046,1.74,,12.321,138.166
1981-01-18,4.12,,6.438,33.684,22.1,,1.934,13.929,25.602,1.38,,,,,13.0,35.9,14.9,52.1,7.33,77.47,97.6,,22.858,8.016,1.74,,12.077,143.425
1981-01-19,19.0,,18.134,32.57,30.1,,2.924,18.163,27.908,12.08,,,,,102.2,21.4,62.2,53.988,7.61,77.47,116.0,,24.909,12.37,2.52,,11.836,165.39
1981-01-20,165.0,,145.357,99.964,68.0,,3.806,41.766,62.84,17.8,,,,,113.2,100.5,106.0,192.704,17.7,152.0,155.0,,78.872,26.82,11.3,,12.566,201.1
1981-01-21,38.6,,81.655,155.719,130.0,,4.1,46.212,55.986,13.48,,,,,116.5,41.7,142.0,332.211,9.04,267.0,250.0,,63.782,34.38,17.5,,18.12,292.176
1981-01-22,16.9,,19.221,65.936,107.0,,4.1,52.19,55.986,17.6,,,,,55.8,21.4,109.0,307.333,7.89,349.7,349.0,,47.991,34.14,21.0,,68.111,390.593
1981-01-23,13.1,,14.204,35.927,65.9,,4.1,60.609,92.607,35.8,,,,,39.5,18.1,60.7,399.001,8.74,342.8,376.0,,37.451,30.9,23.0,,89.716,440.316
1981-01-24,8.88,,14.204,25.455,39.1,,8.02,75.737,138.688,45.38,,,,,44.6,18.1,57.4,487.926,10.2,322.7,349.0,,29.163,23.4,21.0,,88.172,489.684
1981-01-25,21.2,,35.896,38.189,57.9,,10.08,99.124,157.532,48.79,,,,,68.4,21.95,77.7,559.306,19.9,395.0,482.0,,27.723,17.18,16.1,,87.66,434.32
1981-01-26,14.5,,24.009,30.908,54.9,,10.0,113.598,181.25,22.86,,,,,71.9,36.5,129.0,566.056,17.1,491.5,458.0,,48.833,12.6,8.81,,83.603,667.159
1981-01-27,8.5,,14.204,25.994,46.7,,8.614,93.042,138.688,11.12,,,,,51.2,20.85,119.0,503.688,12.5,534.0,531.0,,56.601,19.38,5.99,,77.653,667.159
1981-01-28,6.32,,10.897,21.727,34.1,,5.9,80.535,110.365,9.28,,,,,36.0,18.1,81.3,433.414,8.89,516.6,559.0,,45.491,19.66,3.61,,69.981,667.159
1981-01-29,7.36,,10.161,19.633,26.8,,4.1,72.604,92.607,29.46,,,,,36.0,16.5,57.0,385.115,9.04,478.0,550.0,,35.131,17.18,2.8,,58.169,652.589
1981-01-30,28.3,,45.057,40.469,37.4,,4.1,66.498,98.412,17.8,,,,,100.0,68.5,130.0,339.878,17.4,445.8,471.0,,42.22,21.08,5.14,,45.588,602.793
1981-01-31,21.7,,32.617,59.27,54.9,,4.1,62.06,106.556,16.4,,,,,70.5,36.5,167.0,360.786,15.1,420.0,404.0,,128.756,21.08,5.52,,34.921,528.334
1981-02-01,16.9,,24.009,42.765,51.0,,4.1,58.457,92.607,15.82,,,,,62.8,30.2,124.0,387.871,11.5,488.8,440.0,,95.895,14.6,4.35,,29.656,564.983
1981-02-02,18.5,,31.057,39.042,46.7,,4.1,54.248,78.343,16.8,,,,,62.8,26.9,104.0,337.312,12.5,427.6,453.0,,57.928,12.14,4.29,,28.643,575.18
1981-02-03,20.0,,37.616,66.546,48.5,,4.1,54.94,75.043,16.4,,,,,100.0,24.15,116.0,295.286,13.6,375.0,418.0,,49.679,19.94,4.7,,25.362,548.18
1981-02-04,72.0,,110.133,108.781,79.0,,5.9,58.457,117.229,24.64,,,,,251.0,191.0,209.0,319.642,22.1,445.8,518.0,,105.293,68.2,16.5,,56.859,797.137
1981-02-05,55.7,,89.555,170.486,125.0,,9.01,63.526,124.239,18.0,,,,,217.0,84.0,370.0,350.248,19.3,534.0,524.0,,147.089,99.37,34.8,,102.424,797.137
1981-02-06,26.4,,43.111,103.579,199.0,,9.01,69.524,135.023,14.2,,,,,141.8,55.2,333.0,345.042,16.0,631.6,579.0,,184.57,117.0,40.8,,145.46,857.95
1981-02-07,18.0,,28.813,65.936,134.0,,10.2,77.323,148.003,11.28,,,,,62.8,36.5,209.0,442.258,13.9,697.8,652.0,,177.739,86.4,28.5,,150.446,963.994
1981-02-08,13.1,,22.744,43.92,69.8,,8.02,84.623,155.609,9.28,,,,,53.7,30.2,126.0,635.969,13.8,648.1,691.0,,93.842,58.66,17.2,,145.46,990.314
1981-02-09,11.3,,19.221,34.243,44.9,,5.9,89.636,165.306,7.86,,,,,42.2,31.3,98.0,672.577,10.7,579.0,617.0,,50.104,45.8,9.73,,141.148,857.95
1981-02-10,9.64,,17.09,41.041,41.1,,5.9,93.042,173.212,9.28,,,,,37.0,61.5,93.6,603.965,13.4,528.2,566.0,,45.078,43.0,5.0,,138.099,734.608
1981-02-11,32.0,,51.251,134.747,80.1,,5.9,104.459,191.478,9.432,,,,,67.0,36.5,112.0,536.024,17.0,507.9,524.0,,40.612,79.3,4.01,,130.883,667.159
1981-02-12,22.9,,41.222,108.781,143.0,,5.9,140.793,227.721,11.44,,,,,64.2,26.9,150.0,494.198,13.8,499.6,502.0,,36.673,108.0,8.81,,119.185,613.306
1981-02-13,16.4,,30.296,81.41,107.0,,5.9,176.885,304.222,21.32,,,,,74.0,23.05,154.0,433.414,31.1,552.0,550.0,,68.395,170.0,30.4,,151.703,685.586
1981-02-14,12.2,,25.995,61.683,78.2,,8.416,206.669,369.861,22.2,,,,,62.8,20.85,157.0,358.136,16.4,600.2,607.0,,103.183,224.8,49.9,,156.768,887.052
1981-02-15,8.88,,19.221,54.483,63.8,,10.0,233.301,415.196,20.88,,,,,51.8,19.75,133.0,433.414,15.4,644.8,668.0,,96.926,268.5,55.4,,205.114,1062.138
1981-02-16,7.36,,17.09,42.19,50.4,,5.9,253.475,488.065,24.4,,,,,40.0,17.0,113.0,481.697,15.2,721.6,757.0,,84.768,324.4,74.7,,265.936,1322.037
1981-02-17,8.12,,16.088,33.405,45.2,,4.1,293.084,583.365,20.66,,,,,30.2,17.0,89.3,526.209,13.8,732.2,764.0,,57.928,353.0,92.0,,353.661,1414.63
1981-02-18,6.32,,13.321,25.994,38.8,,4.1,337.837,681.32,18.0,,,,,29.8,19.2,72.5,532.741,14.8,746.6,764.0,,44.256,430.0,105.0,,389.854,1488.695
1981-02-19,5.77,,13.321,33.126,45.5,,4.1,373.054,767.57,16.0,,,,,83.6,114.0,168.0,572.85,14.1,753.8,767.0,,43.847,456.0,128.0,,394.939,1510.185
1981-02-20,10.4,,15.126,28.164,43.1,,4.1,389.66,798.271,14.56,,,,,60.0,45.0,202.0,695.074,14.1,804.4,817.0,,53.54,457.0,103.0,,401.103,1483.345
1981-02-21,6.32,,11.668,27.619,42.0,,8.02,385.102,818.976,17.6,,,,,45.8,36.5,147.0,876.609,14.3,943.0,912.0,,50.53,429.0,68.4,,403.173,1510.185
1981-02-22,5.22,,10.524,20.676,34.9,,10.4,370.066,791.412,18.0,,,,,39.0,30.2,115.0,1179.357,12.0,1046.9,956.0,,43.031,356.6,57.2,,398.013,1575.528
1981-02-23,5.77,,9.121,17.312,25.7,,10.4,332.104,700.898,18.0,,,,,27.8,23.6,90.4,1277.043,10.7,1090.2,980.0,,36.673,200.8,18.9,,372.913,1630.981
1981-02-24,5.22,,8.791,15.787,19.2,,8.02,282.297,583.365,13.48,,,,,24.2,18.1,73.5,1209.752,9.63,1055.5,993.0,,32.106,87.61,9.32,,353.661,1642.181
1981-02-25,3.85,,7.262,14.781,15.8,,5.9,247.099,505.471,11.12,,,,,23.5,15.5,64.6,1119.816,8.89,1008.8,980.0,,29.891,44.4,6.56,,319.097,1553.602
1981-02-26,3.47,,6.438,12.55,13.3,,5.9,219.823,415.196,9.28,,,,,19.7,14.0,57.9,1014.964,8.17,963.3,956.0,,27.367,23.4,5.67,,264.382,1393.798
1981-02-27,3.09,,5.209,11.092,10.9,,5.9,196.149,346.625,8.286,,,,,16.5,13.0,49.0,924.452,8.17,903.2,891.0,,26.305,14.6,4.85,,195.333,1043.959
1981-02-28,8.88,,13.321,12.55,9.9,,5.9,176.885,296.945,7.332,,,,,14.1,12.0,39.9,842.673,8.17,872.0,814.0,,24.909,10.53,3.88,,139.316,950.96
1981-03-01,4.4,,6.98,11.333,13.1,,4.1,165.928,250.066,6.06,,,,,13.5,12.0,33.8,768.954,8.17,779.0,757.0,,24.909,10.3,3.47,,124.982,857.95
1981-03-02,3.47,,5.679,12.796,13.3,,8.02,155.254,218.993,4.795,,,,,12.5,12.0,29.2,661.479,8.17,684.4,652.0,,24.909,10.091,3.1,,111.804,750.013
1981-03-03,3.09,,5.441,25.455,41.4,,2.63,146.921,185.317,7.2,,,,,11.75,12.5,27.2,510.068,7.89,561.0,527.0,,24.909,21.08,7.87,,97.584,652.589
1981-03-04,8.88,,11.668,16.039,32.0,,2.63,138.773,135.023,9.432,,,,,11.25,10.86,27.2,421.773,7.61,478.0,466.0,,24.22,35.85,13.2,,85.116,561.603
1981-03-05,4.95,,8.156,18.855,21.0,,2.63,133.776,120.716,9.888,,,,,10.72,9.72,28.8,,7.61,405.0,407.0,,23.536,29.7,10.3,,71.871,486.525
1981-03-06,4.12,,12.894,17.824,18.4,,0.645,129.831,108.666,9.28,,,,,9.88,8.96,28.8,,7.19,338.2,369.0,,22.858,17.98,6.81,,61.268,440.316
1981-03-07,4.67,,19.221,30.908,24.9,,2.63,126.903,96.449,9.28,,,,,10.44,8.58,29.2,,10.1,297.5,332.0,,22.858,13.6,5.14,,48.42,410.726
1981-03-08,10.4,,12.476,27.619,31.7,,2.63,120.177,88.878,7.596,,,,,33.5,7.285,34.7,,8.03,263.2,307.0,,24.564,11.68,3.94,,40.502,382.111
1981-03-09,4.4,,8.469,24.382,23.6,,2.63,109.906,75.043,5.82,,,,,28.6,6.37,50.9,,7.61,244.2,266.0,,25.256,10.99,3.54,,34.2,351.767
1981-03-10,3.47,,6.705,14.53,17.4,,2.63,100.89,64.28,4.25,,,,,21.98,5.76,38.1,,7.33,230.9,262.0,,22.858,10.3,3.22,,27.312,333.077
1981-03-11,3.09,,5.679,11.575,11.8,,2.63,92.186,58.659,3.28,,,,,14.1,5.15,26.0,,7.33,215.4,256.0,,21.52,9.046,2.86,,18.12,320.023
1981-03-12,2.72,,4.984,9.895,9.48,,2.63,83.799,52.144,2.936,,,,,13.0,4.7,23.3,,7.33,187.0,238.0,,21.52,7.822,2.68,,13.818,302.164
1981-03-13,2.34,,4.554,8.951,8.22,,2.63,78.922,46.171,2.592,,,,,13.0,4.25,20.6,,7.33,168.5,218.0,,21.189,6.27,2.63,,12.321,275.081
1981-03-14,2.34,,4.15,8.717,7.21,,2.63,74.163,43.927,2.347,,,,,16.5,4.25,19.1,,7.33,139.9,193.0,,20.86,6.27,2.68,,13.312,253.82
1981-03-15,2.34,,4.766,9.186,12.3,,2.63,70.289,43.927,2.764,,,,,22.74,22.5,23.6,,7.89,120.6,176.0,,21.189,9.882,4.01,,13.312,240.097
1981-03-16,2.72,,5.441,8.484,10.4,,2.63,67.249,43.927,2.347,,,,,16.82,14.5,33.0,,7.47,112.2,165.0,,21.189,8.837,3.47,,13.818,226.735
1981-03-17,3.28,,5.679,8.252,8.85,,2.63,60.609,43.927,2.274,,,,,15.0,10.1,28.0,,7.33,113.4,160.0,,21.189,6.27,2.86,,14.591,218.028
1981-03-18,2.72,,4.766,9.186,8.22,,2.63,54.94,45.039,2.128,,,,,12.5,8.96,23.3,,7.05,115.8,160.0,,21.189,6.658,3.04,,14.852,213.736
1981-03-19,2.34,,3.771,8.02,7.41,,2.63,50.837,45.039,2.274,,,,,12.5,7.895,21.0,,7.05,111.0,160.0,,21.189,6.27,2.92,,14.591,213.736
1981-03-20,1.96,,3.416,6.877,6.82,,2.63,46.862,45.039,1.982,,,,,11.0,6.98,18.4,,6.93,111.0,153.0,,21.189,6.27,2.8,,14.332,209.483
1981-03-21,1.96,,3.085,5.758,6.24,,2.63,43.649,43.927,1.982,,,,,8.2,6.065,16.6,,6.82,108.64,145.0,,20.86,5.836,2.63,,14.074,201.1
1981-03-22,1.65,,2.776,5.1,5.85,,2.63,41.145,45.039,1.909,,,,,6.7,4.7,14.9,,6.82,98.13,136.0,,20.206,5.402,2.52,,13.818,192.88
1981-03-23,1.65,,2.629,5.1,5.54,,2.63,38.701,41.763,1.836,,,,,6.2,3.8,13.9,,6.93,97.06,135.0,,19.558,4.968,2.46,,13.312,188.83
1981-03-24,1.65,,2.488,4.667,5.23,,2.63,36.317,41.763,1.836,,,,,6.2,3.8,13.2,,6.82,95.99,130.0,,18.916,4.968,2.46,,13.312,182.832
1981-03-25,1.49,,2.222,4.667,4.92,,2.63,33.994,41.763,1.69,,,,,5.95,3.35,12.6,,6.82,91.71,126.0,,18.916,4.968,2.46,,12.813,176.926
1981-03-26,1.49,,2.222,4.452,4.61,,2.63,32.856,38.663,1.566,,,,,5.7,3.575,12.6,,6.82,87.49,121.0,,18.916,4.968,2.35,,11.836,171.112
1981-03-27,1.34,,2.096,4.239,4.61,,2.63,31.178,32.968,1.566,,,,,5.24,3.35,11.9,,6.82,81.43,117.0,,18.916,4.751,2.3,,10.763,165.39
1981-03-28,1.34,,1.976,3.818,4.3,,2.63,30.079,32.082,1.442,,,,,5.01,2.9,11.3,,6.82,78.4,113.0,,18.916,4.751,2.86,,10.763,159.76
1981-03-29,1.34,,1.976,3.818,4.04,,2.63,28.996,32.082,1.318,,,,,5.01,2.9,11.6,,6.82,78.4,108.0,,18.916,4.751,2.57,,11.359,157.904
1981-03-30,1.18,,1.749,3.402,5.54,,2.63,27.929,31.214,1.38,,,,,4.78,2.6,12.3,,7.05,76.54,105.0,,18.281,4.751,2.86,,11.596,152.397
1981-03-31,1.18,,1.749,3.402,5.54,,2.63,24.321,31.214,1.194,,,,,4.78,2.6,11.3,,6.82,74.68,105.0,,18.281,4.751,2.86,,11.596,150.582
1981-04-01,1.18,,1.642,3.402,5.23,,2.63,21.868,31.214,1.318,,,,,4.32,2.3,10.7,,7.05,74.68,105.0,,18.281,4.751,2.3,,11.596,150.582
1981-04-02,1.02,,1.54,2.993,4.92,,2.398,18.611,30.362,1.318,,,,,3.86,2.3,10.1,,6.82,72.82,101.0,,18.281,4.751,2.3,,11.359,148.777
1981-04-03,1.02,,1.54,2.993,4.04,,2.398,17.281,29.527,1.194,,,,,3.86,2.3,10.7,,6.93,72.82,94.0,,18.281,4.751,2.3,,11.123,146.983
