,49330000,49340080,49370000,49660000,49705000,49740000,49775000
1981-09-11,1767.69,,1886.92,1672.1,1906.59,,
1981-09-12,1778.4,,1829.39,1681.9,1886.92,,
1981-09-13,1794.55,,1962.27,1633.18,1847.91,,
1981-09-14,1735.81,,1862.15,1613.88,1906.59,,
1981-09-15,1915.99,,1953.82,1604.27,1906.59,,
1981-09-16,1805.37,,2030.56,1613.88,1956.25,,
1981-09-17,1751.7,,1853.93,1662.33,1946.26,,
1981-09-18,1523.3,,1756.8,1566.11,1857.62,,
1981-09-19,1720.01,,1732.95,1454.21,1761.79,,
1981-09-20,1757.02,,1845.73,1500.36,1761.79,,
1981-09-21,1944.33,,1987.74,1556.63,1857.62,,
1981-09-22,1950.03,,2021.96,1681.9,1966.27,,
1981-09-23,1972.95,,2047.83,1711.45,1956.25,,
1981-09-24,1805.37,,1953.82,1711.45,1966.27,,
1981-09-25,1810.8,,1911.86,1731.29,1956.25,,
1981-09-26,1838.1,,1962.27,1701.57,1936.3,,
1981-09-27,1876.77,,1920.22,1711.45,1936.3,,
1981-09-28,1910.35,,1979.23,1721.36,1926.37,,
1981-09-29,1832.62,,1970.74,1691.72,1936.3,,
1981-09-30,1865.67,,1979.23,1701.57,1946.26,,
1981-10-01,2017.54,,1752.49,1946.55,1663.23,,
1981-10-02,1959.49,,1728.58,1929.54,1691.89,,
1981-10-03,1928.13,,1760.48,1912.59,1663.23,,
1981-10-04,1959.49,,1712.72,1938.04,1606.87,,
1981-10-05,2044.16,,1712.72,1929.54,1620.84,,
1981-10-06,1928.13,,1712.72,1887.28,1663.23,,
1981-10-07,1980.52,,1760.48,1912.59,1656.11,,
1981-10-08,1896.99,,1768.49,1895.71,1656.11,,
1981-10-09,1949.01,,1696.9,1895.71,1663.23,,
1981-10-10,1804.87,,1641.99,1929.54,1656.11,,
1981-10-11,1835.36,,1603.19,1946.55,1599.91,,
1981-10-12,1845.57,,1649.8,1921.06,1565.43,,
1981-10-13,1866.06,,1649.8,1870.49,1606.87,,
1981-10-14,1881.5,,1665.44,1870.49,1620.84,,
1981-10-15,1809.93,,1649.8,1837.08,1620.84,,
1981-10-16,1902.17,,1649.8,1837.08,1613.84,,
1981-10-17,1881.5,,1618.67,1853.76,1599.91,,
1981-10-18,1943.78,,1712.72,1878.88,1606.87,,
1981-10-19,1949.01,,1720.64,1837.08,1627.85,,
1981-10-20,1938.56,,1696.9,1845.41,1627.85,,
1981-10-21,1815.01,,1634.2,1912.59,1634.89,,
1981-10-22,1917.73,,1689.02,1921.06,1634.89,,
1981-10-23,2513.51,,1890.25,1938.04,1663.23,,
1981-10-24,2531.04,,1956.43,1997.94,1757.55,,
1981-10-25,2472.83,,2015.03,2041.17,1838.27,,
1981-10-26,1922.93,,1865.66,2067.3,1881.02,,
1981-10-27,2001.64,,1792.6,2023.83,1817.08,,
1981-10-28,2060.21,,1768.49,2006.55,1691.89,,
1981-10-29,2070.94,,1816.83,2067.3,1684.69,,
1981-10-30,2386.6,,2074.28,2173.14,1772.36,,
1981-10-31,2398.02,,1948.11,2299.32,1881.02,,
1981-11-01,2237.02,,2362.53,2128.57,2161.93,,
1981-11-02,2332.15,,2582.31,2228.3,2390.08,,
1981-11-03,2205.89,,2362.53,2217.12,2446.26,,
1981-11-04,2306.53,,2288.5,2063.28,2323.61,,
1981-11-05,2212.09,,2306.89,2063.28,2367.81,,
1981-11-06,2218.31,,2316.11,2161.58,2269.01,,
1981-11-07,2132.37,,2400.01,2273.32,2258.17,,
1981-11-08,2626.7,,2437.8,2318.76,2078.3,,
1981-11-09,2496.64,,2731.22,2445.9,2401.26,,
1981-11-10,2397.05,,2475.91,2528.46,2595.68,,
1981-11-11,2255.83,,2371.87,2410.9,2446.26,,
1981-11-12,2249.55,,2279.33,2250.76,2334.62,,
1981-11-13,2293.78,,2316.11,2217.12,2279.87,,
1981-11-14,2224.53,,2334.62,2117.62,2279.87,,
1981-11-15,2397.05,,2334.62,2063.28,2356.72,,
1981-11-16,2537.24,,2475.91,2139.55,2334.62,,
1981-11-17,2410.17,,2601.91,2161.58,2468.93,,
1981-11-18,2592.04,,2582.31,2262.03,2526.11,,
1981-11-19,2612.8,,2641.34,2434.21,2526.11,,
1981-11-20,2585.15,,2691.08,2504.74,2572.37,,
1981-11-21,2592.04,,2437.8,2576.22,2654.44,,
1981-11-22,2557.7,,2711.11,2645.41,2713.93,,
1981-11-23,2746.82,,2711.11,2611.32,2630.85,,
1981-11-24,2696.92,,2751.41,2634.02,2678.15,,
1981-11-25,2768.39,,2802.23,2714.14,2725.91,,
1981-11-26,2732.5,,2731.22,2622.66,2737.92,,
1981-11-27,2537.24,,2601.91,2588.23,2666.28,,
1981-11-28,2790.08,,2306.89,2645.41,2642.63,,
1981-11-29,2725.36,,2741.31,2622.66,2725.91,,
1981-11-30,2661.66,,2741.31,2588.23,2678.15,,
1981-12-01,2727.21,,2389.02,2665.92,2383.69,,
1981-12-02,2703.1,,2443.08,2636.94,2347.53,,
1981-12-03,2661.13,,2353.23,2608.09,2323.57,,
1981-12-04,2775.71,,2443.08,2636.94,2323.57,,
1981-12-05,2745.36,,2470.28,2656.24,2383.69,,
1981-12-06,2775.71,,2452.13,2704.76,2371.61,,
1981-12-07,2745.36,,2452.13,2704.76,2383.69,,
1981-12-08,2709.12,,2425.01,2685.31,2383.69,,
1981-12-09,2673.09,,2452.13,2675.6,2407.95,,
1981-12-10,2715.15,,2470.28,2656.24,2371.61,,
1981-12-11,2942.07,,2617.26,2734.03,2456.84,,
1981-12-12,3380.54,,2910.98,2982.98,2657.32,,
1981-12-13,3973.96,,3419.22,3385.73,3068.12,,
1981-12-14,4475.18,,3812.36,3995.85,3508.43,,
1981-12-15,5047.23,,4532.67,4485.08,4041.03,,
1981-12-16,5612.68,,5073.95,5060.29,4560.9,,
1981-12-17,5858.37,,5407.0,5559.79,5027.71,,
1981-12-18,6098.5,,5807.45,5841.72,5326.73,,
1981-12-19,6131.63,,5793.99,6114.1,5551.74,,
1981-12-20,6434.0,,5996.55,6211.66,5672.22,,
1981-12-21,6837.2,,6323.95,6475.41,5847.88,,
1981-12-22,6662.85,,6282.81,6659.78,6011.75,,
1981-12-23,6605.25,,6269.1,6693.57,6066.73,,
1981-12-24,6651.3,,6323.95,6710.5,6066.73,,
1981-12-25,6802.14,,6351.41,6761.39,6108.09,,
1981-12-26,6813.82,,6420.19,6795.43,6135.72,,
1981-12-27,6790.48,,6420.19,6863.74,6177.24,,
1981-12-28,6825.51,,6447.75,6812.47,6177.24,,
1981-12-29,6709.11,,6365.15,6880.87,6191.11,,
1981-12-30,6639.77,,6365.15,6846.63,6135.72,,
1981-12-31,6813.82,,6420.19,6829.54,6135.72,,
1982-01-01,7208.98,,6865.71,6975.16,6917.07,,
1982-01-02,7273.56,,6981.01,7078.29,6957.12,,
1982-01-03,6703.47,,6638.15,6992.3,6937.08,,
1982-01-04,6629.33,,6494.0,6686.42,6738.42,,
1982-01-05,7017.11,,6686.57,6787.74,6679.44,,
1982-01-06,7183.24,,6849.32,6940.92,6817.51,,
1982-01-07,7183.24,,6947.96,6958.03,6917.07,,
1982-01-08,6941.14,,6718.96,7009.46,6917.07,,
1982-01-09,7017.11,,6686.57,6821.66,6817.51,,
1982-01-10,6728.27,,6622.05,6804.69,6738.42,,
1982-01-11,7196.11,,6751.42,6703.27,6718.73,,
1982-01-12,7042.53,,6816.6,6821.66,6817.51,,
1982-01-13,6966.41,,6718.96,6872.67,6837.36,,
1982-01-14,7017.11,,6767.69,6940.92,6817.51,,
1982-01-15,7029.82,,6718.96,6906.76,6817.51,,
1982-01-16,7017.11,,6800.28,6906.76,6837.36,,
1982-01-17,7055.26,,6865.71,6923.83,6877.15,,
1982-01-18,7093.53,,6849.32,6940.92,6877.15,,
1982-01-19,7055.26,,6767.69,6940.92,6857.24,,
1982-01-20,7042.53,,6800.28,6923.83,6857.24,,
1982-01-21,7042.53,,6800.28,6872.67,6837.36,,
1982-01-22,7029.82,,6783.97,6923.83,6817.51,,
1982-01-23,6991.74,,6783.97,6889.7,6817.51,,
1982-01-24,6840.52,,6494.0,6770.81,6777.9,,
1982-01-25,7068.01,,6751.42,6872.67,6659.84,,
1982-01-26,7364.48,,6997.56,7061.06,6837.36,,
1982-01-27,7183.24,,6882.12,7009.46,6997.3,,
1982-01-28,6941.14,,6702.75,6975.16,6977.19,,
1982-01-29,7351.45,,6915.0,6923.83,7017.43,,
1982-01-30,7667.48,,7214.65,7216.79,7057.8,,
1982-01-31,7774.4,,7333.0,7461.87,7138.91,,
1982-02-01,7781.55,,7060.82,7511.12,6583.85,,
1982-02-02,7894.59,,7216.07,7745.2,6783.48,,
1982-02-03,7970.42,,7301.08,7817.92,6884.1,,
1982-02-04,7945.11,,7315.28,7872.67,6898.52,,
1982-02-05,7945.11,,7357.89,7909.27,6912.95,,
1982-02-06,7869.4,,7258.55,7890.96,6927.39,,
1982-02-07,7945.11,,7315.28,7836.15,6927.39,,
1982-02-08,7945.11,,7343.68,7836.15,6912.95,,
1982-02-09,7806.6,,7258.55,7890.96,6912.95,,
1982-02-10,7656.94,,7230.23,7854.4,6898.52,,
1982-02-11,7957.76,,7286.9,7727.07,6884.1,,
1982-02-12,7932.46,,7301.08,7836.15,6884.1,,
1982-02-13,7869.4,,7258.55,7890.96,6884.1,,
1982-02-14,7781.55,,7272.72,7927.6,6898.52,,
1982-02-15,7995.78,,7357.89,7872.67,6869.69,,
1982-02-16,7881.99,,7244.39,7890.96,6912.95,,
1982-02-17,7932.46,,7315.28,7872.67,6912.95,,
1982-02-18,7932.46,,7315.28,7890.96,6927.39,,
1982-02-19,7932.46,,7329.47,7890.96,6912.95,,
1982-02-20,7894.59,,7315.28,7854.4,6912.95,,
1982-02-21,7831.69,,7258.55,7817.92,6912.95,,
1982-02-22,7907.21,,7258.55,7763.35,6898.52,,
1982-02-23,7781.55,,7230.23,7799.71,6869.69,,
1982-02-24,7831.69,,7187.79,7781.52,6855.3,,
1982-02-25,7508.79,,7088.99,7727.07,6797.82,,
1982-02-26,7204.94,,6878.35,7511.12,6697.66,,
1982-02-27,7109.09,,6669.19,7298.1,6541.36,,
1982-02-28,6872.35,,6502.95,7105.41,6288.48,,
1982-03-01,6953.77,,6816.6,6992.3,7118.59,,
1982-03-02,6941.14,,6767.69,6872.67,6897.1,,
1982-03-03,6903.31,,6702.75,6821.66,6817.51,,
1982-03-04,6890.73,,6686.57,6787.74,6797.69,,
1982-03-05,6828.0,,6654.27,6737.0,6758.14,,
1982-03-06,7068.01,,6767.69,6686.42,6738.42,,
1982-03-07,6765.58,,6654.27,6787.74,6777.9,,
1982-03-08,7119.1,,6832.95,6821.66,6738.42,,
1982-03-09,6915.91,,6686.57,6838.64,6817.51,,
1982-03-10,6790.51,,6670.41,6770.81,6797.69,,
1982-03-11,6966.41,,6702.75,6720.13,6758.14,,
1982-03-12,6828.0,,6622.05,6720.13,6758.14,,
1982-03-13,6966.41,,6670.41,6770.81,6797.69,,
1982-03-14,6953.77,,6702.75,6838.64,6797.69,,
1982-03-15,6703.47,,6654.27,6753.9,6797.69,,
1982-03-16,6604.72,,6462.2,6602.48,6699.07,,
1982-03-17,6543.4,,6383.05,6518.99,6562.33,,
1982-03-18,6361.27,,6179.66,6452.51,6407.95,,
1982-03-19,6531.17,,6257.47,6353.34,6388.79,,
1982-03-20,6361.27,,6117.78,6320.43,6350.57,,
1982-03-21,6580.15,,6351.53,6287.59,6274.51,,
1982-03-22,6506.75,,6335.8,6386.33,6369.67,,
1982-03-23,6110.91,,6086.96,6419.38,6331.51,,
1982-03-24,5842.87,,5813.31,6205.8,6123.9,,
1982-03-25,5865.92,,5753.4,5883.16,5901.74,,
1982-03-26,5751.14,,5738.47,5835.4,5828.69,,
1982-03-27,5603.74,,5619.8,5740.35,5774.22,,
1982-03-28,5098.56,,5200.59,5521.14,5648.23,,
1982-03-29,4939.34,,5060.01,5033.66,5142.44,,
1982-03-30,4772.48,,4744.39,4811.72,4957.38,,
1982-03-31,4762.15,,4690.6,4767.83,4759.73,,
1982-04-01,4674.71,,4300.38,4682.62,4444.49,,
1982-04-02,4655.51,,4218.11,4611.6,4477.6,,
1982-04-03,4751.91,,4349.92,4625.77,4494.2,,
1982-04-04,4645.93,,4316.88,4668.38,4444.49,,
1982-04-05,4626.79,,4300.38,4569.24,4427.98,,
1982-04-06,4819.99,,4201.7,4682.62,4411.51,,
1982-04-07,4503.41,,4087.24,4583.34,4395.06,,
1982-04-08,4703.58,,4250.97,4639.95,4362.26,,
1982-04-09,4732.54,,4333.39,4696.89,4477.6,,
1982-04-10,4713.23,,4333.39,4654.15,4461.03,,
1982-04-11,4636.36,,4267.43,4654.15,4494.2,,
1982-04-12,4655.51,,4349.92,4654.15,4461.03,,
1982-04-13,4722.88,,4267.43,4654.15,4444.49,,
1982-04-14,4674.71,,4333.39,4654.15,4427.98,,
1982-04-15,4703.58,,4333.39,4654.15,4444.49,,
1982-04-16,4742.22,,4267.43,4668.38,4444.49,,
1982-04-17,4655.51,,4136.21,4625.77,4427.98,,
1982-04-18,4693.95,,4267.43,4639.95,4427.98,,
1982-04-19,4967.58,,4549.37,4696.89,4444.49,,
1982-04-20,4829.76,,4432.78,4898.8,4477.6,,
1982-04-21,4665.1,,4366.46,4782.92,4611.25,,
1982-04-22,4713.23,,4267.43,4625.77,4494.2,,
1982-04-23,4742.22,,4300.38,4696.89,4477.6,,
1982-04-24,4645.93,,4300.38,4725.49,4494.2,,
1982-04-25,4761.6,,4383.02,4869.71,4746.87,,
1982-04-26,4859.12,,4515.99,4942.59,4729.81,,
1982-04-27,4790.75,,4449.39,4855.19,4712.78,,
1982-04-28,4829.76,,4399.59,4826.22,4678.81,,
1982-04-29,4859.12,,4399.59,4826.22,4644.97,,
1982-04-30,4781.02,,4366.46,4855.19,4644.97,,
1982-05-01,4960.41,,4825.69,4944.38,4907.55,,
1982-05-02,4865.96,,4744.39,4885.23,4874.49,,
1982-05-03,4803.53,,4717.45,4944.38,4825.12,,
1982-05-04,4659.54,,4610.51,4841.07,4776.03,,
1982-05-05,4628.98,,4583.98,4695.07,4759.73,,
1982-05-06,4231.89,,4259.14,4695.07,4694.82,,
1982-05-07,4117.63,,4107.69,4622.78,4662.55,,
1982-05-08,4212.53,,4271.89,4408.76,4678.67,,
1982-05-09,4329.38,,4374.63,4579.64,4694.82,,
1982-05-10,4300.0,,4348.83,4565.29,4711.0,,
1982-05-11,4193.24,,4271.89,4508.1,4727.21,,
1982-05-12,4212.53,,4246.41,4508.1,4694.82,,
1982-05-13,4193.24,,4233.7,4352.4,4393.18,,
1982-05-14,3797.52,,4082.73,4254.52,4269.45,,
1982-05-15,3682.99,,3765.57,4116.33,4042.67,,
1982-05-16,3788.63,,3861.71,4075.24,4072.51,,
1982-05-17,3797.52,,3801.47,4007.15,4087.48,,
1982-05-18,3833.24,,3789.48,3993.59,4057.57,,
1982-05-19,3788.63,,3765.57,3899.22,4027.79,,
1982-05-20,3744.37,,3753.64,3845.72,4087.48,,
1982-05-21,3788.63,,3706.12,3779.28,3953.85,,
1982-05-22,3709.21,,3658.93,3739.65,3909.85,,
1982-05-23,3613.66,,3658.93,3726.48,3939.15,,
1982-05-24,3605.06,,3612.06,3687.08,3793.83,,
1982-05-25,3605.06,,3612.06,3673.99,3693.88,,
1982-05-26,3788.63,,3647.18,3673.99,3637.43,,
1982-05-27,3753.19,,3729.84,3752.84,3665.59,,
1982-05-28,3630.91,,3682.49,3766.05,3553.63,,
1982-05-29,3255.9,,3416.4,3608.82,3498.37,,
1982-05-30,3136.89,,3281.75,3340.51,3402.79,,
1982-05-31,3320.59,,3359.95,3253.02,3322.02,,
1982-06-01,3149.23,,2949.73,3264.72,3040.73,,
1982-06-02,3259.84,,2930.33,3240.77,3040.73,,
1982-06-03,3212.19,,2901.32,3216.91,3027.08,,
1982-06-04,3228.03,,2920.65,3228.83,3040.73,,
1982-06-05,3228.03,,2930.33,3252.74,3013.46,,
1982-06-06,3196.39,,2910.98,3264.72,3013.46,,
1982-06-07,3180.63,,2891.68,3252.74,3013.46,,
1982-06-08,3196.39,,2862.81,3216.91,3040.73,,
1982-06-09,3188.51,,2891.68,3228.83,3040.73,,
1982-06-10,3157.07,,2862.81,3228.83,3013.46,,
1982-06-11,3251.87,,2949.73,3216.91,3027.08,,
1982-06-12,3164.91,,2862.81,3228.83,3040.73,,
1982-06-13,3133.59,,2853.22,3205.01,3040.73,,
1982-06-14,3125.79,,2882.04,3181.27,3027.08,,
1982-06-15,3251.87,,2872.42,3181.27,3040.73,,
1982-06-16,3172.77,,2891.68,3216.91,3027.08,,
1982-06-17,3009.93,,2834.06,3205.01,3013.46,,
1982-06-18,2727.21,,2635.85,3023.63,2892.26,,
1982-06-19,2589.82,,2317.64,2734.03,2670.11,,
1982-06-20,2554.48,,2125.57,2531.78,2335.54,,
1982-06-21,2229.15,,2040.34,2335.9,2045.71,,
1982-06-22,1954.25,,1931.51,2208.89,1913.4,,
1982-06-23,1896.99,,1849.33,2093.56,1827.66,,
1982-06-24,1985.79,,1712.72,2015.19,1757.55,,
1982-06-25,1996.35,,1720.64,1997.94,1764.94,,
1982-06-26,1933.34,,1841.18,1997.94,1750.17,,
1982-06-27,2022.85,,1784.55,2023.83,1735.48,,
1982-06-28,1954.25,,1768.49,2058.57,1750.17,,
1982-06-29,2044.16,,1882.04,2119.95,1772.36,,
1982-06-30,1917.73,,1833.05,2155.35,1806.53,,
1982-07-01,1805.37,,1987.74,1811.71,2037.17,,
1982-07-02,1725.26,,1979.23,1811.71,2006.61,,
1982-07-03,1612.11,,1821.25,1672.1,1976.31,,
1982-07-04,1876.77,,2013.38,1711.45,1966.27,,
1982-07-05,1827.15,,2030.56,1832.09,1986.38,,
1982-07-06,1927.29,,2082.59,1862.85,1986.38,,
1982-07-07,1735.81,,1979.23,1904.25,1966.27,,
1982-07-08,1714.77,,1928.59,1731.29,1926.37,,
1982-07-09,1741.09,,1962.27,1731.29,1926.37,,
1982-07-10,1783.77,,1953.82,1701.57,1926.37,,
1982-07-11,1767.69,,1962.27,1731.29,1906.59,,
1982-07-12,1972.95,,2047.83,1751.23,1916.46,,
1982-07-13,1805.37,,1979.23,1873.16,1936.3,,
1982-07-14,1805.37,,1928.59,1751.23,1936.3,,
1982-07-15,1843.59,,1970.74,1761.25,1946.26,,
1982-07-16,1799.96,,1945.39,1791.45,1946.26,,
1982-07-17,1741.09,,2013.38,1771.29,1946.26,,
1982-07-18,1778.4,,2004.81,1791.45,1966.27,,
1982-07-19,1910.35,,1996.26,1781.35,1976.31,,
1982-07-20,1932.96,,2004.81,1821.89,1986.38,,
1982-07-21,1854.61,,2021.96,1842.32,1996.48,,
1982-07-22,1904.73,,2030.56,1801.57,2006.61,,
1982-07-23,1921.64,,2056.49,1852.57,2006.61,,
1982-07-24,2007.67,,2100.09,1862.85,2026.95,,
1982-07-25,1882.34,,1996.26,1893.86,2026.95,,
1982-07-26,1805.37,,2013.38,1832.09,2016.77,,
1982-07-27,1860.13,,2013.38,1791.45,1996.48,,
1982-07-28,1827.15,,1996.26,1832.09,1976.31,,
1982-07-29,1741.09,,1895.21,1741.25,1966.27,,
1982-07-30,1827.15,,1987.74,1691.72,1986.38,,
1982-07-31,1789.16,,1928.59,1761.25,1946.26,,
1982-08-01,2001.64,,1792.6,1980.75,1670.36,,
1982-08-02,2006.93,,1736.54,1972.17,1663.23,,
1982-08-03,1928.13,,1760.48,2032.5,1663.23,,
1982-08-04,2060.21,,1816.83,2041.17,1677.52,,
1982-08-05,1959.49,,1833.05,2093.56,1684.69,,
1982-08-06,1912.53,,1720.64,1989.33,1677.52,,
1982-08-07,1871.2,,1728.58,1955.07,1677.52,,
1982-08-08,1975.25,,1760.48,1938.04,1691.89,,
1982-08-09,2006.93,,1808.74,1997.94,1670.36,,
1982-08-10,1980.52,,1768.49,2067.3,1656.11,,
1982-08-11,2049.51,,1768.49,1997.94,1663.23,,
1982-08-12,1933.34,,1768.49,1989.33,1670.36,,
1982-08-13,2038.83,,1728.58,1963.62,1663.23,,
1982-08-14,1996.35,,1776.51,2049.87,1677.52,,
1982-08-15,2038.83,,1824.94,2067.3,1713.59,,
1982-08-16,2022.85,,1784.55,2032.5,1720.87,,
1982-08-17,1969.99,,1792.6,2084.79,1706.34,,
1982-08-18,1959.49,,1841.18,2049.87,1706.34,,
1982-08-19,1996.35,,1712.72,1989.33,1699.1,,
1982-08-20,2076.31,,1857.49,1980.75,1670.36,,
1982-08-21,1881.5,,1792.6,2067.3,1699.1,,
1982-08-22,1954.25,,1744.51,1955.07,1699.1,,
1982-08-23,2152.15,,1873.84,2015.19,1699.1,,
1982-08-24,1991.06,,1792.6,2093.56,1772.36,,
1982-08-25,1954.25,,1784.55,2049.87,1772.36,,
1982-08-26,1975.25,,1736.54,2058.57,1806.53,,
1982-08-27,1985.79,,1824.94,1989.33,1757.55,,
1982-08-28,1975.25,,1768.49,2015.19,1699.1,,
1982-08-29,1933.34,,1752.49,1997.94,1677.52,,
1982-08-30,2070.94,,1784.55,1989.33,1684.69,,
1982-08-31,2028.17,,1824.94,2023.83,1706.34,,
1982-09-01,1967.21,,2073.87,1832.09,1946.26,,
1982-09-02,2042.79,,2135.32,1893.86,2078.3,,
1982-09-03,2054.58,,2179.79,1977.71,2067.98,,
1982-09-04,1938.64,,2153.05,1967.14,2057.68,,
1982-09-05,1972.95,,2039.19,1883.5,2067.98,,
1982-09-06,2054.58,,2047.83,1821.89,2078.3,,
1982-09-07,2054.58,,2170.86,1925.1,2078.3,,
1982-09-08,2001.85,,2065.17,1967.14,2057.68,,
1982-09-09,1955.75,,2056.49,1935.57,2057.68,,
1982-09-10,1910.35,,2047.83,1935.57,2016.77,,
1982-09-11,2007.67,,2073.87,1904.25,1956.25,,
1982-09-12,1961.47,,2108.87,1914.66,2047.41,,
1982-09-13,2162.8,,2170.86,2030.99,2057.68,,
1982-09-14,1938.64,,2126.48,1998.95,2109.45,,
1982-09-15,1876.77,,2073.87,1914.66,2109.45,,
1982-09-16,1854.61,,2004.81,1883.5,2067.98,,
1982-09-17,1921.64,,2021.96,1832.09,1986.38,,
1982-09-18,2108.23,,2188.74,1852.57,2057.68,,
1982-09-19,2175.06,,2437.8,2052.49,2088.66,,
1982-09-20,2300.15,,2362.53,1998.95,2269.01,,
1982-09-21,2357.97,,2390.61,2273.32,2378.93,,
1982-09-22,2230.77,,2343.9,2239.52,2378.93,,
1982-09-23,2193.52,,2261.06,2161.58,2423.7,,
1982-09-24,2090.24,,2233.8,2106.7,2401.26,,
1982-09-25,2212.09,,2325.36,2117.62,2401.26,,
1982-09-26,2274.76,,2270.19,2117.62,2378.93,,
1982-09-27,2255.83,,2316.11,2172.63,2279.87,,
1982-09-28,2156.69,,2251.95,2161.58,2334.62,,
1982-09-29,2090.24,,2270.19,2106.7,2269.01,,
1982-09-30,2120.28,,2206.71,2041.73,2269.01,,
1982-10-01,2273.67,,2006.62,2208.89,1967.99,,
1982-10-02,2335.49,,2091.32,2217.87,1967.99,,
1982-10-03,2251.36,,2015.03,2281.12,2034.51,,
1982-10-04,2312.93,,1998.22,2244.89,2034.51,,
1982-10-05,2301.68,,2040.34,2290.21,1935.15,,
1982-10-06,2234.69,,2015.03,2272.04,1935.15,,
1982-10-07,2124.93,,1973.11,2217.87,1891.78,,
1982-10-08,2240.24,,1890.25,2173.14,1838.27,,
1982-10-09,2097.86,,2006.62,2235.87,1838.27,,
1982-10-10,2234.69,,2006.62,2190.99,1881.02,,
1982-10-11,2341.15,,2057.28,2244.89,1902.58,,
1982-10-12,2335.49,,2116.99,2308.44,1957.01,,
1982-10-13,2318.56,,2015.03,2326.73,1990.04,,
1982-10-14,2190.51,,2040.34,2281.12,1946.07,,
1982-10-15,2135.8,,1931.51,2217.87,1935.15,,
1982-10-16,2229.15,,1931.51,2199.93,1946.07,,
1982-10-17,2307.3,,1989.84,2182.05,1946.07,,
1982-10-18,2070.94,,1989.84,2235.87,1967.99,,
1982-10-19,2273.67,,2023.45,2290.21,1946.07,,
1982-10-20,2352.47,,2082.79,2290.21,1946.07,,
1982-10-21,2358.15,,2151.4,2363.49,1990.04,,
1982-10-22,2649.19,,2282.25,2400.48,2113.51,,
1982-10-23,2751.42,,2371.09,2598.5,2335.54,,
1982-10-24,2775.71,,2443.08,2734.03,2383.69,,
1982-10-25,2904.75,,2497.6,2802.85,2407.95,,
1982-10-26,2769.63,,2497.6,2734.03,2432.34,,
1982-10-27,2793.99,,2497.6,2753.62,2432.34,,
1982-10-28,2721.18,,2443.08,2734.03,2432.34,,
1982-10-29,2812.32,,2506.73,2743.82,2420.13,,
1982-10-30,2775.71,,2497.6,2783.12,2432.34,,
1982-10-31,2818.45,,2534.19,2763.44,2444.57,,
1982-11-01,2797.33,,2781.84,2737.21,2737.92,,
1982-11-02,2892.77,,2822.69,2737.21,2774.13,,
1982-11-03,2782.84,,2781.84,2737.21,2786.26,,
1982-11-04,2647.63,,2741.31,2725.66,2749.96,,
1982-11-05,2797.33,,2792.02,2668.23,2725.91,,
1982-11-06,2704.02,,2731.22,2702.63,2762.03,,
1982-11-07,2797.33,,2822.69,2691.14,2786.26,,
1982-11-08,2855.81,,2863.85,2748.78,2822.82,,
1982-11-09,2811.88,,2863.85,2795.26,2810.61,,
1982-11-10,2877.95,,2874.19,2771.98,2822.82,,
1982-11-11,2797.33,,2812.45,2771.98,2810.61,,
1982-11-12,2768.39,,2781.84,2771.98,2798.42,,
1982-11-13,2696.92,,2741.31,2714.14,2822.82,,
1982-11-14,2423.35,,2562.79,2588.23,2774.13,,
1982-11-15,2410.17,,2514.32,2410.9,2690.04,,
1982-11-16,2436.56,,2523.98,2387.71,2468.93,,
1982-11-17,2357.97,,2485.48,2422.54,2514.62,,
1982-11-18,2274.76,,2418.87,2341.64,2468.93,,
1982-11-19,2243.28,,2316.11,2228.3,2446.26,,
1982-11-20,2274.76,,2297.69,2228.3,2446.26,,
1982-11-21,2199.7,,2251.95,2172.63,2468.93,,
1982-11-22,2383.98,,2381.23,2139.55,2491.72,,
1982-11-23,2293.78,,2343.9,2284.64,2412.47,,
1982-11-24,2224.53,,2242.86,2217.12,2446.26,,
1982-11-25,2048.68,,2233.8,2117.62,2412.47,,
1982-11-26,2132.37,,2215.72,2020.28,2401.26,,
1982-11-27,2114.25,,2279.33,2074.09,2290.77,,
1982-11-28,2205.89,,2224.75,2084.94,2334.62,,
1982-11-29,2262.13,,2279.33,2074.09,2334.62,,
1982-11-30,2187.36,,2316.11,2161.58,2269.01,,
1982-12-01,2146.7,,1981.46,2308.44,1967.99,,
1982-12-02,2163.08,,1882.04,2164.24,1967.99,,
1982-12-03,2152.15,,1906.72,2128.78,1796.01,,
1982-12-04,2146.7,,1931.51,2119.95,1796.01,,
1982-12-05,2290.46,,1931.51,2128.78,1772.36,,
1982-12-06,2212.55,,1964.76,2190.99,1796.01,,
1982-12-07,2196.01,,1923.23,2217.87,1859.58,,
1982-12-08,2006.93,,1939.81,2208.89,1848.91,,
1982-12-09,2081.69,,1696.9,1989.33,1827.66,,
1982-12-10,2163.08,,1882.04,2023.83,1663.23,,
1982-12-11,2114.09,,1882.04,2049.87,1772.36,,
1982-12-12,2163.08,,1816.83,2102.34,1750.17,,
1982-12-13,2114.09,,1873.84,2084.79,1764.94,,
1982-12-14,2146.7,,1882.04,2128.78,1772.36,,
1982-12-15,2163.08,,1898.48,2119.95,1796.01,,
1982-12-16,2060.21,,1873.84,2128.78,1772.36,,
1982-12-17,2028.17,,1816.83,2128.78,1772.36,,
1982-12-18,2006.93,,1752.49,2015.19,1779.8,,
1982-12-19,1830.26,,1768.49,1989.33,1699.1,,
