,76077000_FLU,76081000_FLU,76085000_FLU,76100000_FLU,76120000_FLU,76251000_FLU,76260000_FLU,76300000_FLU,76310000_FLU,76360001_FLU,76370000_FLU,76380000_FLU,76395000_FLU,76431000_FLU,76440000_FLU,76460000_FLU,76490000_FLU,76500000_FLU,76550000_FLU,76560000_FLU,76600000_FLU,76630000_FLU,76650000_FLU,76700000_FLU,76742000_FLU,76745000_FLU,76750000_FLU,76800000_FLU
1992-11-25,,,10.967,,,,,,,,,,,,101.851,,,,,,,,25.684,,,,,
1992-11-26,,,10.385,,,,,,,,,,,,98.576,,,,,,,,26.039,,,,,
1992-11-27,,,8.746,,,,,,,,,,,,95.353,,,,,,,,28.568,,,,,
1992-11-28,,,8.234,,,,,,,,,,,,92.18,,,,,,,,27.114,,,,,
1992-11-29,,,7.498,,,,,,,,,,,,111.121,,,,,,,,26.039,,,,,
1992-11-30,,,10.101,,,,,,,,,,,,170.554,,,,,,,,61.249,,,,,
1992-12-01,,,30.996,,,,,,,,,,,,147.089,,,,,,,,44.358,,,,,
1992-12-02,,,25.03,,,,,,,,,,,,127.122,,,,,,,,40.208,,,,,
1992-12-03,,,17.39,,,,,,,,,,,,111.983,,,,,,,,36.19,,,,,
1992-12-04,,,9.008,,,,,,,,,,,,108.554,,,,,,,,31.927,,,,,
1992-12-05,,,7.985,,,,,,,,,,,,105.177,,,,,,,,30.795,,,,,
1992-12-06,,,15.184,,,,,,,,,,,,101.851,,,,,,,,30.047,,,,,
1992-12-07,,,15.54,,,,,,,,,,,,113.716,,,,,,,,32.308,,,,,
1992-12-08,,,13.142,,,,,,,,,,,,106.859,,,,,,,,30.047,,,,,
1992-12-09,,,11.872,,,,,,,,,,,,97.765,,,,,,,,28.568,,,,,
1992-12-10,,,10.674,,,,,,,,,,,,92.18,,,,,,,,27.114,,,,,
1992-12-11,,,9.546,,,,,,,,,,,,87.519,,,,,,,,27.475,,,,,
1992-12-12,,,8.488,,,,,,,,,,,,82.973,,,,,,,,30.795,,,,,
1992-12-13,,,8.234,,,,,,,,,,,,80.007,,,,,,,,27.838,,,,,
1992-12-14,,,17.011,,,,,,,,,,,,77.093,,,,,,,,26.396,,,,,
1992-12-15,,,15.184,,,,,,,,,,,,72.819,,,,,,,,25.33,,,,,
1992-12-16,,,13.804,,,,,,,,,,,,68.662,,,,,,,,24.627,,,,,
1992-12-17,,,12.498,,,,,,,,,,,,71.421,,,,,,,,23.585,,,,,
1992-12-18,,,11.872,,,,,,,,,,,,72.819,,,,,,,,22.218,,,,,
1992-12-19,,,11.872,,,,,,,,,,,,67.981,,,,,,,,22.898,,,,,
1992-12-20,,,11.566,,,,,,,,,,,,61.995,,,,,,,,21.88,,,,,
1992-12-21,,,11.566,,,,,,,,,,,,52.607,,,,,,,,20.876,,,,,
1992-12-22,,,10.967,,,,,,,,,,,,41.243,,,,,,,,19.562,,,,,
1992-12-23,,,10.385,,,,,,,,,,,,35.063,,,,,,,,20.545,,,,,
1992-12-24,,,9.275,,,,,,,,,,,,31.68,,,,,,,,20.545,,,,,
1992-12-25,,,7.985,,,,,,,,,,,,28.911,,,,,,,,20.876,,,,,
1992-12-26,,,16.266,,,,,,,,,,,,26.264,,,,,,,,19.562,,,,,
1992-12-27,,,15.184,,,,,,,,,,,,22.925,,,,,,,,18.915,,,,,
1992-12-28,,,13.804,,,,,,,,,,,,20.053,,,,,,,,18.275,,,,,
1992-12-29,,,12.498,,,,,,,,,,,,18.075,,,,,,,,18.594,,,,,
1992-12-30,,,11.264,,,,,,,,,,,,15.814,,,,,,,,17.957,,,,,
1992-12-31,,,10.101,,,,,,,,,,,,14.233,,,,,,,,18.275,,,,,
1993-01-01,,,16.266,,,,,,,,,,,,28.911,,,,,,,,21.88,,,,,
1993-01-02,,,12.818,,,,,,,,,,,,72.819,,,,,,,,26.754,,,,,
1993-01-03,,,10.967,,,,,,,,,,,,99.39,,,,,,,,32.308,,,,,
1993-01-04,,,20.178,,,,,,,,,,,,103.508,,,,,,,,35.795,,,,,
1993-01-05,,,16.636,,,,,,,,,,,,89.06,,,,,,,,33.844,,,,,
1993-01-06,,,14.142,,,,,,,,,,,,99.39,,,,,,,,33.073,,,,,
1993-01-07,,,25.5,,,,,,,,,,,,89.835,,,,,,,,32.308,,,,,
1993-01-08,,,18.557,,,,,,,,,,,,89.835,,,,,,,,31.548,,,,,
1993-01-09,,,15.901,,,,,,,,,,,,92.969,,,,,,,,30.795,,,,,
1993-01-10,,,14.485,,,,,,,,,,,,88.288,,,,,,,,29.305,,,,,
1993-01-11,,,13.142,,,,,,,,,,,,84.475,,,,,,,,24.978,,,,,
1993-01-12,,,11.872,,,,,,,,,,,,81.484,,,,,,,,22.898,,,,,
1993-01-13,,,10.674,,,,,,,,,,,,78.544,,,,,,,,21.88,,,,,
1993-01-14,,,9.546,,,,,,,,,,,,75.656,,,,,,,,21.209,,,,,
1993-01-15,,,11.872,,,,,,,,,,,,89.835,,,,,,,,23.585,,,,,
1993-01-16,,,22.311,,,,,,,,,,,,99.39,,,,,,,,33.844,,,,,
1993-01-17,,,149.968,,,,,,,,,,,,119.883,,,,,,,,74.747,,,,,
1993-01-18,,,33.144,,,,,,,,,,,,125.293,,,,,,,,85.413,,,,,
1993-01-19,,,16.266,,,,,,,,,,,,111.121,,,,,,,,70.805,,,,,
1993-01-20,,,12.498,,,,,,,,,,,,99.39,,,,,,,,47.77,,,,,
1993-01-21,,,11.566,,,,,,,,,,,,77.817,,,,,,,,37.781,,,,,
1993-01-22,,,10.967,,,,,,,,,,,,67.981,,,,,,,,34.231,,,,,
1993-01-23,,,10.101,,,,,,,,,,,,62.647,,,,,,,,31.927,,,,,
1993-01-24,,,9.008,,,,,,,,,,,,55.038,,,,,,,,30.42,,,,,
1993-01-25,,,7.985,,,,,,,,,,,,49.059,,,,,,,,27.114,,,,,
1993-01-26,,,7.029,,,,,,,,,,,,42.32,,,,,,,,24.627,,,,,
1993-01-27,,,13.142,,,,,,,,,,,,53.21,,,,,,,,22.898,,,,,
1993-01-28,,,26.455,,,,,,,,,,,,74.231,,,,,,,,28.202,,,,,
1993-01-29,,,22.752,,,,,,,,,,,,105.177,,,,,,,,61.249,,,,,
1993-01-30,,,21.443,,,,,,,,,,,,105.177,,,,,,,,88.542,,,,,
1993-01-31,,,19.765,,,,,,,,,,,,100.207,,,,,,,,67.892,,,,,
1993-02-01,,,18.163,,,,,,,,,,,,91.395,,,,,,,,55.731,,,,,
1993-02-02,,,16.636,,,,,,,,,,,,76.373,,,,,,,,46.481,,,,,
1993-02-03,,,15.184,,,,,,,,,,,,61.346,,,,,,,,37.381,,,,,
1993-02-04,,,13.142,,,,,,,,,,,,48.479,,,,,,,,33.458,,,,,
1993-02-05,,,11.872,,,,,,,,,,,,39.13,,,,,,,,32.69,,,,,
1993-02-06,,,10.674,,,,,,,,,,,,34.079,,,,,,,,31.548,,,,,
1993-02-07,,,27.924,,,,,,,,,,,,31.68,,,,,,,,32.308,,,,,
1993-02-08,,,25.03,,,,,,,,,,,,36.563,,,,,,,,32.69,,,,,
1993-02-09,,,19.358,,,,,,,,,,,,33.593,,,,,,,,30.42,,,,,
1993-02-10,,,16.266,,,,,,,,,,,,31.68,,,,,,,,28.202,,,,,
1993-02-11,,,11.872,,,,,,,,,,,,29.82,,,,,,,,25.684,,,,,
1993-02-12,,,9.275,,,,,,,,,,,,28.015,,,,,,,,24.627,,,,,
1993-02-13,,,8.488,,,,,,,,,,,,34.569,,,,,,,,23.931,,,,,
1993-02-14,,,7.985,,,,,,,,,,,,39.13,,,,,,,,23.241,,,,,
1993-02-15,,,7.739,,,,,,,,,,,,36.563,,,,,,,,22.557,,,,,
1993-02-16,,,10.385,,,,,,,,,,,,33.593,,,,,,,,21.88,,,,,
1993-02-17,,,42.964,,,,,,,,,,,,31.68,,,,,,,,21.209,,,,,
1993-02-18,,,32.06,,,,,,,,,,,,41.78,,,,,,,,31.927,,,,,
1993-02-19,,,18.557,,,,,,,,,,,,46.193,,,,,,,,46.054,,,,,
1993-02-20,,,14.832,,,,,,,,,,,,37.069,,,,,,,,39.8,,,,,
1993-02-21,,,13.142,,,,,,,,,,,,33.109,,,,,,,,34.231,,,,,
1993-02-22,,,11.872,,,,,,,,,,,,29.364,,,,,,,,33.844,,,,,
1993-02-23,,,10.674,,,,,,,,,,,,27.133,,,,,,,,32.308,,,,,
1993-02-24,,,9.546,,,,,,,,,,,,25.409,,,,,,,,29.675,,,,,
1993-02-25,,,22.311,,,,,,,,,,,,23.739,,,,,,,,26.039,,,,,
1993-02-26,,,18.163,,,,,,,,,,,,22.124,,,,,,,,23.931,,,,,
1993-02-27,,,14.142,,,,,,,,,,,,20.721,,,,,,,,22.218,,,,,
1993-02-28,,,11.264,,,,,,,,,,,,19.39,,,,,,,,21.544,,,,,
1993-03-01,,,9.546,,,,,,,,,,,,21.056,,,,,,,,20.876,,,,,
1993-03-02,,,8.488,,,,,,,,,,,,20.387,,,,,,,,20.216,,,,,
1993-03-03,,,7.985,,,,,,,,,,,,17.749,,,,,,,,19.562,,,,,
1993-03-04,,,7.739,,,,,,,,,,,,16.134,,,,,,,,18.915,,,,,
1993-03-05,,,7.498,,,,,,,,,,,,27.573,,,,,,,,18.275,,,,,
1993-03-06,,,8.234,,,,,,,,,,,,112.848,,,,,,,,18.915,,,,,
1993-03-07,,,70.121,,,,,,,,,,,,274.404,,,,,,,,22.218,,,,,
1993-03-08,,,350.999,,,,,,,,,,,,331.218,,,,,,,,114.242,,,,,
1993-03-09,,,93.84,,,,,,,,,,,,231.6,,,,,,,,163.095,,,,,
1993-03-10,,,53.857,,,,,,,,,,,,120.777,,,,,,,,191.837,,,,,
1993-03-11,,,33.144,,,,,,,,,,,,99.39,,,,,,,,190.498,,,,,
1993-03-12,,,26.94,,,,,,,,,,,,89.835,,,,,,,,105.261,,,,,
1993-03-13,,,22.311,,,,,,,,,,,,169.499,,,,,,,,66.451,,,,,
1993-03-14,,,20.595,,,,,,,,,,,,172.673,,,,,,,,77.246,,,,,
1993-03-15,,,18.955,,,,,,,,,,,,150.056,,,,,,,,70.805,,,,,
1993-03-16,,,17.39,,,,,,,,,,,,117.221,,,,,,,,72.275,,,,,
1993-03-17,,,15.901,,,,,,,,,,,,97.765,,,,,,,,68.375,,,,,
1993-03-18,,,14.485,,,,,,,,,,,,80.744,,,,,,,,55.731,,,,,
1993-03-19,,,13.142,,,,,,,,,,,,66.628,,,,,,,,46.909,,,,,
1993-03-20,,,12.183,,,,,,,,,,,,55.038,,,,,,,,40.208,,,,,
1993-03-21,,,11.566,,,,,,,,,,,,45.07,,,,,,,,36.586,,,,,
1993-03-22,,,10.967,,,,,,,,,,,,36.059,,,,,,,,32.308,,,,,
1993-03-23,,,10.385,,,,,,,,,,,,30.743,,,,,,,,30.42,,,,,
1993-03-24,,,9.821,,,,,,,,,,,,23.739,,,,,,,,29.675,,,,,
1993-03-25,,,9.275,,,,,,,,,,,,20.053,,,,,,,,28.936,,,,,
1993-03-26,,,8.746,,,,,,,,,,,,17.424,,,,,,,,27.838,,,,,
1993-03-27,,,20.178,,,,,,,,,,,,16.134,,,,,,,,26.396,,,,,
1993-03-28,,,53.079,,,,,,,,,,,,14.862,,,,,,,,25.684,,,,,
1993-03-29,,,27.924,,,,,,,,,,,,13.608,,,,,,,,24.978,,,,,
1993-03-30,,,22.311,,,,,,,,,,,,12.375,,,,,,,,24.278,,,,,
1993-03-31,,,17.774,,,,,,,,,,,,11.162,,,,,,,,27.838,,,,,
1993-04-01,,,14.485,,,,,,,,,,,,15.178,,,,,,,,28.936,,,,,
1993-04-02,,,12.498,,,,,,,,,,,,17.424,,,,,,,,27.114,,,,,
1993-04-03,,,11.264,,,,,,,,,,,,16.134,,,,,,,,26.039,,,,,
1993-04-04,,,10.385,,,,,,,,,,,,14.862,,,,,,,,25.33,,,,,
1993-04-05,,,9.821,,,,,,,,,,,,14.547,,,,,,,,24.627,,,,,
1993-04-06,,,9.275,,,,,,,,,,,,28.015,,,,,,,,28.202,,,,,
1993-04-07,,,8.488,,,,,,,,,,,,31.21,,,,,,,,29.675,,,,,
1993-04-08,,,7.498,,,,,,,,,,,,28.015,,,,,,,,28.936,,,,,
1993-04-09,,,20.178,,,,,,,,,,,,26.264,,,,,,,,28.202,,,,,
1993-04-10,,,25.5,,,,,,,,,,,,24.567,,,,,,,,27.114,,,,,
1993-04-11,,,16.266,,,,,,,,,,,,22.925,,,,,,,,26.396,,,,,
1993-04-12,,,14.142,,,,,,,,,,,,21.392,,,,,,,,25.684,,,,,
1993-04-13,,,12.498,,,,,,,,,,,,20.053,,,,,,,,24.978,,,,,
1993-04-14,,,11.264,,,,,,,,,,,,18.73,,,,,,,,24.278,,,,,
1993-04-15,,,24.565,,,,,,,,,,,,17.424,,,,,,,,23.585,,,,,
1993-04-16,,,25.03,,,,,,,,,,,,20.721,,,,,,,,25.33,,,,,
1993-04-17,,,20.178,,,,,,,,,,,,31.68,,,,,,,,51.26,,,,,
1993-04-18,,,16.266,,,,,,,,,,,,29.82,,,,,,,,46.054,,,,,
1993-04-19,,,12.818,,,,,,,,,,,,27.133,,,,,,,,40.618,,,,,
1993-04-20,,,10.385,,,,,,,,,,,,30.28,,,,,,,,37.781,,,,,
1993-04-21,,,9.008,,,,,,,,,,,,32.629,,,,,,,,34.62,,,,,
1993-04-22,,,7.985,,,,,,,,,,,,27.573,,,,,,,,30.047,,,,,
1993-04-23,,,7.029,,,,,,,,,,,,24.567,,,,,,,,28.936,,,,,
1993-04-24,,,6.141,,,,,,,,,,,,22.925,,,,,,,,28.202,,,,,
1993-04-25,,,5.723,,,,,,,,,,,,21.392,,,,,,,,27.475,,,,,
1993-04-26,,,22.311,,,,,,,,,,,,20.053,,,,,,,,26.754,,,,,
1993-04-27,,,19.358,,,,,,,,,,,,18.73,,,,,,,,26.039,,,,,
1993-04-28,,,15.901,,,,,,,,,,,,17.424,,,,,,,,25.33,,,,,
1993-04-29,,,14.485,,,,,,,,,,,,14.862,,,,,,,,24.627,,,,,
1993-04-30,,,13.142,,,,,,,,,,,,11.162,,,,,,,,23.931,,,,,
1993-05-01,,,11.872,,,,,,,,,,,,9.972,,,,,,,,24.627,,,,,
1993-05-02,,,10.674,,,,,,,,,,,,9.972,,,,,,,,23.931,,,,,
1993-05-03,,,9.546,,,,,,,,,,,,18.075,,,,,,,,23.241,,,,,
1993-05-04,,,8.488,,,,,,,,,,,,28.911,,,,,,,,22.557,,,,,
1993-05-05,,,7.739,,,,,,,,,,,,26.264,,,,,,,,35.402,,,,,
1993-05-06,,,7.262,,,,,,,,,,,,31.68,,,,,,,,37.781,,,,,
1993-05-07,,,7.029,,,,,,,,,,,,27.133,,,,,,,,35.402,,,,,
1993-05-08,,,6.577,,,,,,,,,,,,22.124,,,,,,,,30.795,,,,,
1993-05-09,,,6.141,,,,,,,,,,,,18.402,,,,,,,,28.202,,,,,
1993-05-10,,,7.739,,,,,,,,,,,,19.39,,,,,,,,27.114,,,,,
1993-05-11,,,211.07,,,,,,,,,,,,54.425,,,,,,,,25.684,,,,,
1993-05-12,,,943.624,,,,,,,,,,,,267.688,,,,,,,,195.195,,,,,
1993-05-13,,,286.911,,,,,,,,,,,,413.471,,,,,,,,323.849,,,,,
1993-05-14,,,174.452,,,,,,,,,,,,464.266,,,,,,,,417.404,,,,,
1993-05-15,,,126.506,,,,,,,,,,,,256.255,,,,,,,,434.76,,,,,
1993-05-16,,,80.89,,,,,,,,,,,,208.277,,,,,,,,333.614,,,,,
1993-05-17,,,56.236,,,,,,,,,,,,185.65,,,,,,,,226.234,,,,,
1993-05-18,,,43.639,,,,,,,,,,,,160.148,,,,,,,,99.224,,,,,
1993-05-19,,,37.809,,,,,,,,,,,,124.384,,,,,,,,76.243,,,,,
1993-05-20,,,32.6,,,,,,,,,,,,87.519,,,,,,,,60.318,,,,,
1993-05-21,,,28.928,,,,,,,,,,,,66.628,,,,,,,,51.702,,,,,
1993-05-22,,,26.94,,,,,,,,,,,,54.425,,,,,,,,45.204,,,,,
1993-05-23,,,25.03,,,,,,,,,,,,38.609,,,,,,,,43.1,,,,,
1993-05-24,,,23.198,,,,,,,,,,,,29.364,,,,,,,,41.44,,,,,
1993-05-25,,,21.443,,,,,,,,,,,,21.729,,,,,,,,39.394,,,,,
1993-05-26,,,19.765,,,,,,,,,,,,17.424,,,,,,,,39.8,,,,,
1993-05-27,,,18.163,,,,,,,,,,,,21.056,,,,,,,,55.278,,,,,
1993-05-28,,,90.481,,,,,,,,,,,,21.729,,,,,,,,56.639,,,,,
1993-05-29,,,87.204,,,,,,,,,,,,18.73,,,,,,,,50.819,,,,,
1993-05-30,,,65.561,,,,,,,,,,,,16.777,,,,,,,,52.145,,,,,
1993-05-31,,,42.295,,,,,,,,,,,,21.729,,,,,,,,58.01,,,,,
1993-06-01,,,27.43,,,,,,,,,,,,24.567,,,,,,,,51.26,,,,,
1993-06-02,,,20.178,,,,,,,,,,,,37.069,,,,,,,,48.635,,,,,
1993-06-03,,,311.513,,,,,,,,,,,,62.647,,,,,,,,45.628,,,,,
1993-06-04,,,1857.096,,,,,,,,,,,,339.194,,,,,,,,74.251,,,,,
1993-06-05,,,715.663,,,,,,,,,,,,791.664,,,,,,,,219.212,,,,,
1993-06-06,,,96.125,,,,,,,,,,,,320.5,,,,,,,,315.976,,,,,
1993-06-07,,,33.144,,,,,,,,,,,,225.024,,,,,,,,362.914,,,,,
1993-06-08,,,45.709,,,,,,,,,,,,140.279,,,,,,,,262.198,,,,,
1993-06-09,,,142.348,,,,,,,,,,,,234.572,,,,,,,,94.369,,,,,
1993-06-10,,,108.108,,,,,,,,,,,,191.19,,,,,,,,80.787,,,,,
1993-06-11,,,79.868,,,,,,,,,,,,160.148,,,,,,,,70.316,,,,,
1993-06-12,,,26.94,,,,,,,,,,,,113.716,,,,,,,,66.451,,,,,
1993-06-13,,,5.519,,,,,,,,,,,,78.544,,,,,,,,61.249,,,,,
1993-06-14,,,3.094,,,,,,,,,,,,62.647,,,,,,,,52.589,,,,,
1993-06-15,,,27.924,,,,,,,,,,,,56.273,,,,,,,,48.635,,,,,
1993-06-16,,,114.457,,,,,,,,,,,,74.942,,,,,,,,82.833,,,,,
1993-06-17,,,263.645,,,,,,,,,,,,178.025,,,,,,,,131.098,,,,,
1993-06-18,,,166.015,,,,,,,,,,,,107.705,,,,,,,,131.098,,,,,
1993-06-19,,,115.757,,,,,,,,,,,,89.835,,,,,,,,118.818,,,,,
1993-06-20,,,92.711,,,,,,,,,,,,76.373,,,,,,,,87.495,,,,,
1993-06-21,,,63.794,,,,,,,,,,,,60.058,,,,,,,,68.859,,,,,
1993-06-22,,,41.634,,,,,,,,,,,,48.479,,,,,,,,59.392,,,,,
1993-06-23,,,30.996,,,,,,,,,,,,82.227,,,,,,,,54.377,,,,,
1993-06-24,,,21.443,,,,,,,,,,,,72.819,,,,,,,,49.069,,,,,
1993-06-25,,,70.121,,,,,,,,,,,,64.623,,,,,,,,46.481,,,,,
1993-06-26,,,34.808,,,,,,,,,,,,61.995,,,,,,,,43.518,,,,,
1993-06-27,,,26.455,,,,,,,,,,,,59.419,,,,,,,,42.683,,,,,
1993-06-28,,,22.752,,,,,,,,,,,,56.896,,,,,,,,41.028,,,,,
1993-06-29,,,20.595,,,,,,,,,,,,54.425,,,,,,,,38.585,,,,,
1993-06-30,,,18.955,,,,,,,,,,,,52.007,,,,,,,,37.381,,,,,
1993-07-01,,,17.39,,,,,,,,,,,,49.642,,,,,,,,36.19,,,,,
1993-07-02,,,21.875,,,,,,,,,,,,47.329,,,,,,,,35.402,,,,,
1993-07-03,,,26.94,,,,,,,,,,,,53.21,,,,,,,,34.62,,,,,
1993-07-04,,,39.691,,,,,,,,,,,,125.293,,,,,,,,33.844,,,,,
1993-07-05,,,599.185,,,,,,,,,,,,289.13,,,,,,,,48.202,,,,,
1993-07-06,,,560.879,,,,,,,,,,,,582.576,,,,,,,,129.912,,,,,
1993-07-07,,,220.964,,,,,,,,,,,,324.365,,,,,,,,174.024,,,,,
1993-07-08,,,105.636,,,,,,,,,,,,236.822,,,,,,,,211.569,,,,,
1993-07-09,,,58.685,,,,,,,,,,,,184.551,,,,,,,,162.459,,,,,
1993-07-10,,,36.589,,,,,,,,,,,,159.124,,,,,,,,85.932,,,,,
1993-07-11,,,23.198,,,,,,,,,,,,208.277,,,,,,,,79.263,,,,,
1993-07-12,,,201.476,,,,,,,,,,,,205.958,,,,,,,,76.243,,,,,
1993-07-13,,,364.869,,,,,,,,,,,,196.807,,,,,,,,73.261,,,,,
1993-07-14,,,68.272,,,,,,,,,,,,182.363,,,,,,,,66.451,,,,,
1993-07-15,,,48.569,,,,,,,,,,,,173.737,,,,,,,,54.827,,,,,
1993-07-16,,,34.808,,,,,,,,,,,,162.204,,,,,,,,48.635,,,,,
1993-07-17,,,30.996,,,,,,,,,,,,153.05,,,,,,,,45.204,,,,,
1993-07-18,,,28.928,,,,,,,,,,,,147.089,,,,,,,,43.938,,,,,
1993-07-19,,,26.94,,,,,,,,,,,,143.179,,,,,,,,41.853,,,,,
1993-07-20,,,25.03,,,,,,,,,,,,137.407,,,,,,,,41.028,,,,,
1993-07-21,,,24.104,,,,,,,,,,,,131.75,,,,,,,,40.208,,,,,
1993-07-22,,,22.311,,,,,,,,,,,,126.206,,,,,,,,38.585,,,,,
1993-07-23,,,21.443,,,,,,,,,,,,120.777,,,,,,,,37.381,,,,,
1993-07-24,,,18.955,,,,,,,,,,,,115.462,,,,,,,,35.795,,,,,
1993-07-25,,,18.163,,,,,,,,,,,,110.262,,,,,,,,33.844,,,,,
1993-07-26,,,17.39,,,,,,,,,,,,105.177,,,,,,,,32.69,,,,,
1993-07-27,,,16.636,,,,,,,,,,,,111.121,,,,,,,,31.548,,,,,
1993-07-28,,,15.184,,,,,,,,,,,,149.064,,,,,,,,30.047,,,,,
1993-07-29,,,59.517,,,,,,,,,,,,196.807,,,,,,,,61.717,,,,,
1993-07-30,,,263.645,,,,,,,,,,,,240.61,,,,,,,,74.747,,,,,
1993-07-31,,,167.68,,,,,,,,,,,,228.658,,,,,,,,64.07,,,,,
1993-08-01,,,114.457,,,,,,,,,,,,154.055,,,,,,,,55.731,,,,,
1993-08-02,,,68.272,,,,,,,,,,,,109.407,,,,,,,,50.38,,,,,
1993-08-03,,,39.057,,,,,,,,,,,,98.576,,,,,,,,46.481,,,,,
1993-08-04,,,30.472,,,,,,,,,,,,89.06,,,,,,,,43.518,,,,,
1993-08-05,,,26.455,,,,,,,,,,,,82.227,,,,,,,,40.618,,,,,
1993-08-06,,,23.198,,,,,,,,,,,,74.231,,,,,,,,38.182,,,,,
1993-08-07,,,20.595,,,,,,,,,,,,68.662,,,,,,,,36.586,,,,,
1993-08-08,,,18.955,,,,,,,,,,,,62.647,,,,,,,,35.402,,,,,
1993-08-09,,,17.39,,,,,,,,,,,,55.038,,,,,,,,33.844,,,,,
1993-08-10,,,16.636,,,,,,,,,,,,52.007,,,576.988,,,,,33.073,,,,,
1993-08-11,,,15.901,,,,,,,,,,,,46.759,,,552.847,,,,,32.308,,,,,
1993-08-12,,,15.184,,,,,,,,,,,,40.71,,,538.023,,,,,31.548,,,,,
1993-08-13,,,13.804,,,,,,,,,,,,35.063,,,520.503,,,,,30.795,,,,,
1993-08-14,,,12.498,,,,,,,,,,,,30.743,,,500.43,,,,,30.047,,,,,
1993-08-15,,,15.184,,,,,,,,,,,,25.835,,,469.691,,,,,29.305,,,,,
1993-08-16,,,14.142,,,,,,,,,,,,22.523,,,456.043,,,,,30.42,,,,,
1993-08-17,,,12.498,,,,,,,,,,,,19.39,,,434.628,,,,,33.844,,,,,
1993-08-18,,,11.872,,,,,,,,,,,,17.424,,,418.906,,,,,32.69,,,,,
1993-08-19,,,13.142,,,,,,,,,,,,18.402,,,406.028,,,,,31.548,,,,,
1993-08-20,,,14.142,,,,,,,,,,,,19.39,,,395.871,,,,,30.795,,,,,
1993-08-21,,,12.498,,,,,,,,,,,,18.075,,,395.871,,,,,30.047,,,,,
1993-08-22,,,10.967,,,,,,,,,,,,16.777,,,,,,,,29.305,,,,,
1993-08-23,,,10.385,,,,,,,,,,,,15.495,,,395.871,,,,,28.568,,,,,
1993-08-24,,,10.385,,,,,,,,,,,,14.233,,,390.841,,,,,30.047,,,,,
1993-08-25,,,10.385,,,,,,,,,,,,12.989,,,388.338,,,,,29.675,,,,,
1993-08-26,,,10.385,,,,,,,,,,,,11.766,,,383.357,,,,,28.568,,,,,
1993-08-27,,,10.101,,,,,,,,,,,,10.564,,,373.491,,,,,27.838,,,,,
1993-08-28,,,9.275,,,,,,,,,,,,9.386,,,,,,,,29.305,,,,,
1993-08-29,,,8.746,,,,,,,,,,,,11.162,,,358.936,,,,,30.047,,,,,
1993-08-30,,,9.008,,,,,,,,,,,,12.375,,,347.029,,,,,28.936,,,,,
1993-08-31,,,8.488,,,,,,,,,,,,13.608,,,347.029,,,,,28.202,,,,,
1993-09-01,,,8.746,,,,,,,,,,,,14.233,,,344.671,,,,,27.475,,,,,
1993-09-02,,,8.746,,,,,,,,,,,,12.989,,,351.767,,,,,26.754,,,,,
1993-09-03,,,8.488,,,,,,,,,,,,12.069,,,373.491,,,,,29.305,,,,,
1993-09-04,,,8.234,,,,,,,,,,,,14.233,,,380.878,,,,,32.69,,,,,
1993-09-05,,,7.739,,,,,,,,,,,,13.608,,,,,,,,30.795,,,,,
1993-09-06,,,7.262,,,,,,,,,,,,12.681,,,371.045,,,,,29.305,,,,,
1993-09-07,,,6.357,,,,,,,,,,,,12.069,,,347.029,,,,,28.202,,,,,
1993-09-08,,,6.357,,,,,,,,,,,,11.463,,,339.981,,,,,27.475,,,,,
1993-09-09,,,6.357,,,,,,,,,,,,10.862,,,,,,,,26.754,,,,,
1993-09-10,,,6.141,,,,,,,,,,,,10.564,,,,,,,,26.039,,,,,
1993-09-11,,,6.141,,,,,,,,,,,,10.564,,,,,,,,25.33,,,,,
1993-09-12,,,5.93,,,,,,,,,,,,9.972,,,,,,,,24.627,,,,,
1993-09-13,,,5.519,,,,,,,,,,,,9.386,,,,,,,,23.931,,,,,
1993-09-14,,,5.519,,,,,,,,,,,,8.806,,,,,,,,23.241,,,,,
1993-09-15,,,5.519,,,,,,,,,,,,8.233,,,,,,,,22.557,,,,,
1993-09-16,,,5.125,,,,,,,,,,,,7.667,,,,,,,,21.88,,,,,
1993-09-17,,,4.934,,,,,,,,,,,,6.556,,,,,,,,21.209,,,,,
1993-09-18,,,4.747,,,,,,,,,,,,5.478,,,,,,,,20.216,,,,,
1993-09-19,,,4.385,,,,,,,,,,,,12.069,,,,,,,,24.627,,,,,
1993-09-20,,,3.871,,,,,,,,,,,,15.178,,,368.607,,,,,30.42,,,,,
1993-09-21,,,73.918,,,,,,,,,,,,28.462,,,442.598,,,,,34.231,,,,,
1993-09-22,,,22.311,,,,,,,,,,,,45.63,,,486.336,,,,,33.073,,,,,
1993-09-23,,,14.485,,,,,,,,,,,,46.193,,,464.208,,,,,31.548,,,,,
1993-09-24,,,13.804,,,,,,,,,,,,43.41,,,,,,,,30.42,,,,,
1993-09-25,,,12.498,,,,,,,,,,,,28.015,,,431.987,,,,,29.675,,,,,
1993-09-26,,,10.101,,,,,,,,,,,,17.749,,,406.028,,,,,28.936,,,,,
1993-09-27,,,16.266,,,,,,,,,,,,13.298,,,,,,,,28.202,,,,,
1993-09-28,,,13.142,,,,,,,,,,,,,,,,,,,,27.475,,,,,
1993-09-29,,,11.872,,,,,,,,,,,,,,,,,,,,26.754,,,,,
1993-09-30,,,10.674,,,,,,,,,,,,12.989,,,375.945,,,,,26.039,,,,,
