,Observado,Natural
1958-11-07 00:00:00,,1864.0
1958-11-08 00:00:00,,1822.0
1958-11-09 00:00:00,,1781.0
1958-11-10 00:00:00,,1744.0
1958-11-11 00:00:00,,1712.0
1958-11-12 00:00:00,,1689.0
1958-11-13 00:00:00,,1685.0
1958-11-14 00:00:00,,1711.0
1958-11-15 00:00:00,,1771.0
1958-11-16 00:00:00,,1857.0
1958-11-17 00:00:00,,1957.0
1958-11-18 00:00:00,,2058.0
1958-11-19 00:00:00,,2144.0
1958-11-20 00:00:00,,2202.0
1958-11-21 00:00:00,,2223.0
1958-11-22 00:00:00,,2211.0
1958-11-23 00:00:00,,2171.0
1958-11-24 00:00:00,,2113.0
1958-11-25 00:00:00,,2044.0
1958-11-26 00:00:00,,1969.0
1958-11-27 00:00:00,,1887.0
1958-11-28 00:00:00,,1803.0
1958-11-29 00:00:00,,1718.0
1958-11-30 00:00:00,,1632.0
1958-12-01 00:00:00,,1548.0
1958-12-02 00:00:00,,1469.0
1958-12-03 00:00:00,,1400.0
1958-12-04 00:00:00,,1342.0
1958-12-05 00:00:00,,1297.0
1958-12-06 00:00:00,,1260.0
1958-12-07 00:00:00,,1227.0
1958-12-08 00:00:00,,1195.0
1958-12-09 00:00:00,,1169.0
1958-12-10 00:00:00,,1152.0
1958-12-11 00:00:00,,1152.0
1958-12-12 00:00:00,,1184.0
1958-12-13 00:00:00,,1265.0
1958-12-14 00:00:00,,1401.0
1958-12-15 00:00:00,,1572.0
1958-12-16 00:00:00,,1735.0
1958-12-17 00:00:00,,1858.0
1958-12-18 00:00:00,,1927.0
1958-12-19 00:00:00,,1941.0
1958-12-20 00:00:00,,1908.0
1958-12-21 00:00:00,,1841.0
1958-12-22 00:00:00,,1756.0
1958-12-23 00:00:00,,1672.0
1958-12-24 00:00:00,,1601.0
1958-12-25 00:00:00,,1556.0
1958-12-26 00:00:00,,1551.0
1958-12-27 00:00:00,,1618.0
1958-12-28 00:00:00,,1790.0
1958-12-29 00:00:00,,2067.0
1958-12-30 00:00:00,,2391.0
1958-12-31 00:00:00,,2726.0
1959-01-01 00:00:00,,2967.0
1959-01-02 00:00:00,,3022.0
1959-01-03 00:00:00,,3025.0
1959-01-04 00:00:00,,2972.0
1959-01-05 00:00:00,,2886.0
1959-01-06 00:00:00,,2799.0
1959-01-07 00:00:00,,2737.0
1959-01-08 00:00:00,,2724.0
1959-01-09 00:00:00,,2772.0
1959-01-10 00:00:00,,2882.0
1959-01-11 00:00:00,,3043.0
1959-01-12 00:00:00,,3233.0
1959-01-13 00:00:00,,3455.0
1959-01-14 00:00:00,,3689.0
1959-01-15 00:00:00,,3855.0
1959-01-16 00:00:00,,3958.0
1959-01-17 00:00:00,,3996.0
1959-01-18 00:00:00,,4012.0
1959-01-19 00:00:00,,4065.0
1959-01-20 00:00:00,,4079.0
1959-01-21 00:00:00,,4082.0
1959-01-22 00:00:00,,4087.0
1959-01-23 00:00:00,,4108.0
1959-01-24 00:00:00,,4124.0
1959-01-25 00:00:00,,4075.0
1959-01-26 00:00:00,,4039.0
1959-01-27 00:00:00,,4065.0
1959-01-28 00:00:00,,4051.0
1959-01-29 00:00:00,,4022.0
1959-01-30 00:00:00,,3985.0
1959-01-31 00:00:00,,3943.0
1959-02-01 00:00:00,,3868.0
1959-02-02 00:00:00,,3802.0
1959-02-03 00:00:00,,3776.0
1959-02-04 00:00:00,,3729.0
1959-02-05 00:00:00,,3770.0
1959-02-06 00:00:00,,3887.0
1959-02-07 00:00:00,,4108.0
1959-02-08 00:00:00,,4379.0
1959-02-09 00:00:00,,4559.0
1959-02-10 00:00:00,,4670.0
1959-02-11 00:00:00,,4739.0
1959-02-12 00:00:00,,4788.0
1959-02-13 00:00:00,,4810.0
1959-02-14 00:00:00,,4802.0
1959-02-15 00:00:00,,4731.0
1959-02-16 00:00:00,,4610.0
1959-02-17 00:00:00,,4478.0
1959-02-18 00:00:00,,4301.0
1959-02-19 00:00:00,,4092.0
1959-02-20 00:00:00,,3915.0
1959-02-21 00:00:00,,3729.0
1959-02-22 00:00:00,,3527.0
1959-02-23 00:00:00,,3263.0
1959-02-24 00:00:00,,3009.0
1959-02-25 00:00:00,,2837.0
1959-02-26 00:00:00,,2745.0
1959-02-27 00:00:00,,2715.0
1959-02-28 00:00:00,,2698.0
1959-03-01 00:00:00,,2793.0
1959-03-02 00:00:00,,2891.0
1959-03-03 00:00:00,,2858.0
1959-03-04 00:00:00,,2786.0
1959-03-05 00:00:00,,2696.0
1959-03-06 00:00:00,,2595.0
1959-03-07 00:00:00,,2431.0
1959-03-08 00:00:00,,2273.0
1959-03-09 00:00:00,,2172.0
1959-03-10 00:00:00,,2098.0
1959-03-11 00:00:00,,2043.0
1959-03-12 00:00:00,,2003.0
1959-03-13 00:00:00,,1975.0
1959-03-14 00:00:00,,1969.0
1959-03-15 00:00:00,,2028.0
1959-03-16 00:00:00,,2222.0
1959-03-17 00:00:00,,2586.0
1959-03-18 00:00:00,,3208.0
1959-03-19 00:00:00,,3923.0
1959-03-20 00:00:00,,4341.0
1959-03-21 00:00:00,,4570.0
1959-03-22 00:00:00,,4737.0
1959-03-23 00:00:00,,4871.0
1959-03-24 00:00:00,,4961.0
1959-03-25 00:00:00,,5000.0
1959-03-26 00:00:00,,5013.0
1959-03-27 00:00:00,,4978.0
1959-03-28 00:00:00,,4926.0
1959-03-29 00:00:00,,4886.0
1959-03-30 00:00:00,,4764.0
1959-03-31 00:00:00,,4704.0
1959-04-01 00:00:00,,4626.0
1959-04-02 00:00:00,,4457.0
1959-04-03 00:00:00,,4318.0
1959-04-04 00:00:00,,4178.0
1959-04-05 00:00:00,,4024.0
1959-04-06 00:00:00,,3855.0
1959-04-07 00:00:00,,3684.0
1959-04-08 00:00:00,,3529.0
1959-04-09 00:00:00,,3402.0
1959-04-10 00:00:00,,3313.0
1959-04-11 00:00:00,,3271.0
1959-04-12 00:00:00,,3270.0
1959-04-13 00:00:00,,3289.0
1959-04-14 00:00:00,,3298.0
1959-04-15 00:00:00,,3274.0
1959-04-16 00:00:00,,3210.0
1959-04-17 00:00:00,,3111.0
1959-04-18 00:00:00,,2988.0
1959-04-19 00:00:00,,2854.0
1959-04-20 00:00:00,,2719.0
1959-04-21 00:00:00,,2588.0
1959-04-22 00:00:00,,2465.0
1959-04-23 00:00:00,,2351.0
1959-04-24 00:00:00,,2247.0
1959-04-25 00:00:00,,2154.0
1959-04-26 00:00:00,,2069.0
1959-04-27 00:00:00,,1994.0
1959-04-28 00:00:00,,1926.0
1959-04-29 00:00:00,,1866.0
1959-04-30 00:00:00,,1813.0
1959-05-01 00:00:00,,1768.0
1959-05-02 00:00:00,,1731.0
1959-05-03 00:00:00,,1698.0
1959-05-04 00:00:00,,1669.0
1959-05-05 00:00:00,,1640.0
1959-05-06 00:00:00,,1611.0
1959-05-07 00:00:00,,1583.0
1959-05-08 00:00:00,,1555.0
1959-05-09 00:00:00,,1529.0
1959-05-10 00:00:00,,1504.0
1959-05-11 00:00:00,,1482.0
1959-05-12 00:00:00,,1461.0
1959-05-13 00:00:00,,1441.0
1959-05-14 00:00:00,,1424.0
1959-05-15 00:00:00,,1408.0
1959-05-16 00:00:00,,1392.0
1959-05-17 00:00:00,,1376.0
1959-05-18 00:00:00,,1362.0
1959-05-19 00:00:00,,1351.0
1959-05-20 00:00:00,,1340.0
1959-05-21 00:00:00,,1329.0
1959-05-22 00:00:00,,1320.0
1959-05-23 00:00:00,,1311.0
1959-05-24 00:00:00,,1305.0
1959-05-25 00:00:00,,1300.0
1959-05-26 00:00:00,,1294.0
1959-05-27 00:00:00,,1286.0
1959-05-28 00:00:00,,1275.0
1959-05-29 00:00:00,,1263.0
1959-05-30 00:00:00,,1253.0
1959-05-31 00:00:00,,1243.0
1959-06-01 00:00:00,,1233.0
1959-06-02 00:00:00,,1223.0
1959-06-03 00:00:00,,1214.0
1959-06-04 00:00:00,,1206.0
1959-06-05 00:00:00,,1199.0
1959-06-06 00:00:00,,1194.0
1959-06-07 00:00:00,,1190.0
1959-06-08 00:00:00,,1187.0
1959-06-09 00:00:00,,1184.0
1959-06-10 00:00:00,,1180.0
1959-06-11 00:00:00,,1176.0
1959-06-12 00:00:00,,1171.0
1959-06-13 00:00:00,,1165.0
1959-06-14 00:00:00,,1158.0
1959-06-15 00:00:00,,1152.0
1959-06-16 00:00:00,,1147.0
1959-06-17 00:00:00,,1142.0
1959-06-18 00:00:00,,1137.0
1959-06-19 00:00:00,,1133.0
1959-06-20 00:00:00,,1128.0
1959-06-21 00:00:00,,1124.0
1959-06-22 00:00:00,,1121.0
1959-06-23 00:00:00,,1117.0
1959-06-24 00:00:00,,1115.0
1959-06-25 00:00:00,,1113.0
1959-06-26 00:00:00,,1112.0
1959-06-27 00:00:00,,1112.0
1959-06-28 00:00:00,,1111.0
1959-06-29 00:00:00,,1111.0
1959-06-30 00:00:00,,1111.0
1959-07-01 00:00:00,,1111.0
1959-07-02 00:00:00,,1110.0
1959-07-03 00:00:00,,1107.0
1959-07-04 00:00:00,,1104.0
1959-07-05 00:00:00,,1098.0
1959-07-06 00:00:00,,1090.0
1959-07-07 00:00:00,,1080.0
1959-07-08 00:00:00,,1070.0
1959-07-09 00:00:00,,1060.0
1959-07-10 00:00:00,,1053.0
1959-07-11 00:00:00,,1047.0
1959-07-12 00:00:00,,1043.0
1959-07-13 00:00:00,,1041.0
1959-07-14 00:00:00,,1039.0
1959-07-15 00:00:00,,1038.0
1959-07-16 00:00:00,,1037.0
1959-07-17 00:00:00,,1033.0
1959-07-18 00:00:00,,1028.0
1959-07-19 00:00:00,,1021.0
1959-07-20 00:00:00,,1013.0
1959-07-21 00:00:00,,1006.0
1959-07-22 00:00:00,,1000.0
1959-07-23 00:00:00,,995.0
1959-07-24 00:00:00,,992.0
1959-07-25 00:00:00,,990.0
1959-07-26 00:00:00,,988.0
1959-07-27 00:00:00,,988.0
1959-07-28 00:00:00,,987.0
1959-07-29 00:00:00,,986.0
1959-07-30 00:00:00,,983.0
1959-07-31 00:00:00,,978.0
1959-08-01 00:00:00,,973.0
1959-08-02 00:00:00,,968.0
1959-08-03 00:00:00,,963.0
1959-08-04 00:00:00,,958.0
1959-08-05 00:00:00,,954.0
1959-08-06 00:00:00,,951.0
1959-08-07 00:00:00,,948.0
1959-08-08 00:00:00,,945.0
1959-08-09 00:00:00,,942.0
1959-08-10 00:00:00,,940.0
1959-08-11 00:00:00,,939.0
1959-08-12 00:00:00,,936.0
1959-08-13 00:00:00,,933.0
1959-08-14 00:00:00,,929.0
1959-08-15 00:00:00,,924.0
1959-08-16 00:00:00,,919.0
1959-08-17 00:00:00,,915.0
1959-08-18 00:00:00,,912.0
1959-08-19 00:00:00,,909.0
1959-08-20 00:00:00,,907.0
1959-08-21 00:00:00,,905.0
1959-08-22 00:00:00,,902.0
1959-08-23 00:00:00,,899.0
1959-08-24 00:00:00,,896.0
1959-08-25 00:00:00,,893.0
1959-08-26 00:00:00,,889.0
1959-08-27 00:00:00,,886.0
1959-08-28 00:00:00,,882.0
1959-08-29 00:00:00,,878.0
1959-08-30 00:00:00,,875.0
1959-08-31 00:00:00,,872.0
1959-09-01 00:00:00,,870.0
1959-09-02 00:00:00,,868.0
1959-09-03 00:00:00,,864.0
1959-09-04 00:00:00,,859.0
1959-09-05 00:00:00,,853.0
1959-09-06 00:00:00,,848.0
1959-09-07 00:00:00,,844.0
1959-09-08 00:00:00,,841.0
1959-09-09 00:00:00,,840.0
1959-09-10 00:00:00,,839.0
1959-09-11 00:00:00,,838.0
1959-09-12 00:00:00,,838.0
1959-09-13 00:00:00,,838.0
1959-09-14 00:00:00,,838.0
1959-09-15 00:00:00,,838.0
1959-09-16 00:00:00,,837.0
1959-09-17 00:00:00,,835.0
1959-09-18 00:00:00,,833.0
1959-09-19 00:00:00,,832.0
1959-09-20 00:00:00,,829.0
1959-09-21 00:00:00,,826.0
1959-09-22 00:00:00,,822.0
1959-09-23 00:00:00,,818.0
1959-09-24 00:00:00,,814.0
1959-09-25 00:00:00,,811.0
1959-09-26 00:00:00,,807.0
1959-09-27 00:00:00,,804.0
1959-09-28 00:00:00,,800.0
1959-09-29 00:00:00,,796.0
1959-09-30 00:00:00,,793.0
1959-10-01 00:00:00,,792.0
1959-10-02 00:00:00,,790.0
1959-10-03 00:00:00,,790.0
1959-10-04 00:00:00,,789.0
1959-10-05 00:00:00,,788.0
1959-10-06 00:00:00,,787.0
1959-10-07 00:00:00,,785.0
1959-10-08 00:00:00,,784.0
1959-10-09 00:00:00,,783.0
1959-10-10 00:00:00,,782.0
1959-10-11 00:00:00,,783.0
1959-10-12 00:00:00,,786.0
1959-10-13 00:00:00,,792.0
1959-10-14 00:00:00,,800.0
1959-10-15 00:00:00,,809.0
1959-10-16 00:00:00,,819.0
1959-10-17 00:00:00,,828.0
1959-10-18 00:00:00,,835.0
1959-10-19 00:00:00,,840.0
1959-10-20 00:00:00,,843.0
1959-10-21 00:00:00,,844.0
1959-10-22 00:00:00,,843.0
1959-10-23 00:00:00,,840.0
1959-10-24 00:00:00,,837.0
1959-10-25 00:00:00,,833.0
1959-10-26 00:00:00,,831.0
1959-10-27 00:00:00,,834.0
1959-10-28 00:00:00,,843.0
1959-10-29 00:00:00,,859.0
1959-10-30 00:00:00,,880.0
1959-10-31 00:00:00,,904.0
1959-11-01 00:00:00,,933.0
1959-11-02 00:00:00,,972.0
1959-11-03 00:00:00,,1027.0
1959-11-04 00:00:00,,1100.0
1959-11-05 00:00:00,,1182.0
1959-11-06 00:00:00,,1260.0
1959-11-07 00:00:00,,1325.0
1959-11-08 00:00:00,,1372.0
1959-11-09 00:00:00,,1405.0
1959-11-10 00:00:00,,1429.0
1959-11-11 00:00:00,,1445.0
1959-11-12 00:00:00,,1453.0
1959-11-13 00:00:00,,1453.0
1959-11-14 00:00:00,,1457.0
1959-11-15 00:00:00,,1484.0
1959-11-16 00:00:00,,1552.0
1959-11-17 00:00:00,,1692.0
1959-11-18 00:00:00,,1840.0
1959-11-19 00:00:00,,1901.0
1959-11-20 00:00:00,,1953.0
1959-11-21 00:00:00,,1967.0
1959-11-22 00:00:00,,1942.0
1959-11-23 00:00:00,,1884.0
1959-11-24 00:00:00,,1808.0
1959-11-25 00:00:00,,1729.0
1959-11-26 00:00:00,,1656.0
1959-11-27 00:00:00,,1594.0
1959-11-28 00:00:00,,1543.0
1959-11-29 00:00:00,,1507.0
1959-11-30 00:00:00,,1497.0
1959-12-01 00:00:00,,1525.0
1959-12-02 00:00:00,,1602.0
1959-12-03 00:00:00,,1730.0
1959-12-04 00:00:00,,1913.0
1959-12-05 00:00:00,,2155.0
1959-12-06 00:00:00,,2447.0
1959-12-07 00:00:00,,2765.0
1959-12-08 00:00:00,,3104.0
1959-12-09 00:00:00,,3430.0
1959-12-10 00:00:00,,3633.0
1959-12-11 00:00:00,,3726.0
1959-12-12 00:00:00,,3696.0
1959-12-13 00:00:00,,3541.0
1959-12-14 00:00:00,,3408.0
1959-12-15 00:00:00,,3235.0
1959-12-16 00:00:00,,2971.0
1959-12-17 00:00:00,,2737.0
1959-12-18 00:00:00,,2525.0
1959-12-19 00:00:00,,2343.0
1959-12-20 00:00:00,,2196.0
1959-12-21 00:00:00,,2086.0
1959-12-22 00:00:00,,2017.0
1959-12-23 00:00:00,,1992.0
1959-12-24 00:00:00,,2008.0
1959-12-25 00:00:00,,2068.0
1959-12-26 00:00:00,,2182.0
1959-12-27 00:00:00,,2348.0
1959-12-28 00:00:00,,2543.0
1959-12-29 00:00:00,,3032.0
1959-12-30 00:00:00,,3198.0
1959-12-31 00:00:00,,3226.0
1960-01-01 00:00:00,,2856.0
1960-01-02 00:00:00,,2768.0
1960-01-03 00:00:00,,2682.0
1960-01-04 00:00:00,,2611.0
1960-01-05 00:00:00,,2470.0
1960-01-06 00:00:00,,2317.0
1960-01-07 00:00:00,,2223.0
1960-01-08 00:00:00,,2175.0
1960-01-09 00:00:00,,2185.0
1960-01-10 00:00:00,,2275.0
1960-01-11 00:00:00,,2458.0
1960-01-12 00:00:00,,2720.0
1960-01-13 00:00:00,,3339.0
1960-01-14 00:00:00,,3320.0
1960-01-15 00:00:00,,3626.0
1960-01-16 00:00:00,,3910.0
1960-01-17 00:00:00,,4092.0
1960-01-18 00:00:00,,4199.0
1960-01-19 00:00:00,,4231.0
1960-01-20 00:00:00,,4203.0
1960-01-21 00:00:00,,4131.0
1960-01-22 00:00:00,,4020.0
1960-01-23 00:00:00,,3827.0
1960-01-24 00:00:00,,3602.0
1960-01-25 00:00:00,,3449.0
1960-01-26 00:00:00,,3329.0
1960-01-27 00:00:00,,3239.0
1960-01-28 00:00:00,,3219.0
1960-01-29 00:00:00,,3278.0
1960-01-30 00:00:00,,3441.0
1960-01-31 00:00:00,,3786.0
1960-02-01 00:00:00,,4143.0
1960-02-02 00:00:00,,4476.0
1960-02-03 00:00:00,,4820.0
1960-02-04 00:00:00,,5115.0
1960-02-05 00:00:00,,5337.0
1960-02-06 00:00:00,,5440.0
1960-02-07 00:00:00,,5551.0
1960-02-08 00:00:00,,5679.0
1960-02-09 00:00:00,,5739.0
1960-02-10 00:00:00,,5670.0
1960-02-11 00:00:00,,5592.0
1960-02-12 00:00:00,,5623.0
1960-02-13 00:00:00,,5665.0
1960-02-14 00:00:00,,5705.0
1960-02-15 00:00:00,,5744.0
1960-02-16 00:00:00,,5789.0
1960-02-17 00:00:00,,5808.0
1960-02-18 00:00:00,,5805.0
1960-02-19 00:00:00,,5846.0
1960-02-20 00:00:00,,5892.0
1960-02-21 00:00:00,,5937.0
1960-02-22 00:00:00,,6020.0
1960-02-23 00:00:00,,6134.0
1960-02-24 00:00:00,,6204.0
1960-02-25 00:00:00,,6252.0
1960-02-26 00:00:00,,6288.0
1960-02-27 00:00:00,,6320.0
1960-02-28 00:00:00,,6353.0
1960-02-29 00:00:00,,6385.0
1960-03-01 00:00:00,,6417.0
1960-03-02 00:00:00,,6449.0
1960-03-03 00:00:00,,6481.0
1960-03-04 00:00:00,,6513.0
1960-03-05 00:00:00,,6853.0
1960-03-06 00:00:00,,7052.0
1960-03-07 00:00:00,,7075.0
1960-03-08 00:00:00,,6811.0
1960-03-09 00:00:00,,7284.0
1960-03-10 00:00:00,,7940.0
1960-03-11 00:00:00,,11953.0
1960-03-12 00:00:00,,14265.0
1960-03-13 00:00:00,,13258.0
1960-03-14 00:00:00,,11017.0
1960-03-15 00:00:00,,9239.0
1960-03-16 00:00:00,,8055.0
1960-03-17 00:00:00,,7663.0
1960-03-18 00:00:00,,7924.0
1960-03-19 00:00:00,,8235.0
1960-03-20 00:00:00,,8282.0
1960-03-21 00:00:00,,8155.0
1960-03-22 00:00:00,,8133.0
1960-03-23 00:00:00,,8230.0
1960-03-24 00:00:00,,9288.0
1960-03-25 00:00:00,,10099.0
1960-03-26 00:00:00,,9765.0
1960-03-27 00:00:00,,9380.0
1960-03-28 00:00:00,,8993.0
1960-03-29 00:00:00,,11163.0
1960-03-30 00:00:00,,14055.0
1960-03-31 00:00:00,,15779.0
1960-04-01 00:00:00,,14411.0
1960-04-02 00:00:00,,12156.0
1960-04-03 00:00:00,,10216.0
1960-04-04 00:00:00,,8886.0
1960-04-05 00:00:00,,8220.0
1960-04-06 00:00:00,,7745.0
1960-04-07 00:00:00,,7565.0
1960-04-08 00:00:00,,7537.0
1960-04-09 00:00:00,,7497.0
1960-04-10 00:00:00,,7416.0
1960-04-11 00:00:00,,7352.0
1960-04-12 00:00:00,,7393.0
1960-04-13 00:00:00,,7520.0
1960-04-14 00:00:00,,7780.0
1960-04-15 00:00:00,,8249.0
1960-04-16 00:00:00,,8268.0
1960-04-17 00:00:00,,7706.0
1960-04-18 00:00:00,,7419.0
1960-04-19 00:00:00,,7263.0
1960-04-20 00:00:00,,7142.0
1960-04-21 00:00:00,,6982.0
1960-04-22 00:00:00,,6739.0
1960-04-23 00:00:00,,6387.0
1960-04-24 00:00:00,,5954.0
1960-04-25 00:00:00,,5625.0
1960-04-26 00:00:00,,5321.0
1960-04-27 00:00:00,,4982.0
1960-04-28 00:00:00,,4771.0
1960-04-29 00:00:00,,4637.0
1960-04-30 00:00:00,,4461.0
1960-05-01 00:00:00,,4217.0
1960-05-02 00:00:00,,4352.0
1960-05-03 00:00:00,,4031.0
1960-05-04 00:00:00,,3561.0
1960-05-05 00:00:00,,3414.0
1960-05-06 00:00:00,,3282.0
1960-05-07 00:00:00,,3165.0
1960-05-08 00:00:00,,3062.0
1960-05-09 00:00:00,,2973.0
1960-05-10 00:00:00,,2893.0
1960-05-11 00:00:00,,2820.0
1960-05-12 00:00:00,,2748.0
1960-05-13 00:00:00,,2678.0
1960-05-14 00:00:00,,2612.0
1960-05-15 00:00:00,,2549.0
1960-05-16 00:00:00,,2490.0
1960-05-17 00:00:00,,2435.0
1960-05-18 00:00:00,,2385.0
1960-05-19 00:00:00,,2342.0
1960-05-20 00:00:00,,2304.0
1960-05-21 00:00:00,,2269.0
1960-05-22 00:00:00,,2240.0
1960-05-23 00:00:00,,2216.0
1960-05-24 00:00:00,,2196.0
1960-05-25 00:00:00,,2176.0
1960-05-26 00:00:00,,2155.0
1960-05-27 00:00:00,,2132.0
1960-05-28 00:00:00,,2111.0
1960-05-29 00:00:00,,2094.0
1960-05-30 00:00:00,,2088.0
1960-05-31 00:00:00,,2102.0
1960-06-01 00:00:00,,2139.0
1960-06-02 00:00:00,,2185.0
1960-06-03 00:00:00,,2221.0
1960-06-04 00:00:00,,2234.0
1960-06-05 00:00:00,,2221.0
1960-06-06 00:00:00,,2185.0
1960-06-07 00:00:00,,2134.0
1960-06-08 00:00:00,,2080.0
1960-06-09 00:00:00,,2031.0
1960-06-10 00:00:00,,1988.0
1960-06-11 00:00:00,,1948.0
1960-06-12 00:00:00,,1911.0
1960-06-13 00:00:00,,1878.0
1960-06-14 00:00:00,,1850.0
1960-06-15 00:00:00,,1825.0
1960-06-16 00:00:00,,1802.0
1960-06-17 00:00:00,,1779.0
1960-06-18 00:00:00,,1754.0
1960-06-19 00:00:00,,1727.0
1960-06-20 00:00:00,,1700.0
1960-06-21 00:00:00,,1676.0
1960-06-22 00:00:00,,1656.0
1960-06-23 00:00:00,,1641.0
1960-06-24 00:00:00,,1628.0
1960-06-25 00:00:00,,1617.0
1960-06-26 00:00:00,,1607.0
1960-06-27 00:00:00,,1597.0
1960-06-28 00:00:00,,1586.0
1960-06-29 00:00:00,,1574.0
1960-06-30 00:00:00,,1562.0
1960-07-01 00:00:00,,1550.0
1960-07-02 00:00:00,,1540.0
1960-07-03 00:00:00,,1530.0
1960-07-04 00:00:00,,1521.0
1960-07-05 00:00:00,,1512.0
1960-07-06 00:00:00,,1502.0
1960-07-07 00:00:00,,1492.0
1960-07-08 00:00:00,,1482.0
1960-07-09 00:00:00,,1474.0
1960-07-10 00:00:00,,1466.0
1960-07-11 00:00:00,,1459.0
1960-07-12 00:00:00,,1451.0
1960-07-13 00:00:00,,1442.0
1960-07-14 00:00:00,,1432.0
1960-07-15 00:00:00,,1423.0
1960-07-16 00:00:00,,1415.0
1960-07-17 00:00:00,,1409.0
1960-07-18 00:00:00,,1402.0
1960-07-19 00:00:00,,1395.0
1960-07-20 00:00:00,,1387.0
1960-07-21 00:00:00,,1380.0
1960-07-22 00:00:00,,1373.0
1960-07-23 00:00:00,,1368.0
1960-07-24 00:00:00,,1362.0
1960-07-25 00:00:00,,1357.0
1960-07-26 00:00:00,,1352.0
1960-07-27 00:00:00,,1346.0
1960-07-28 00:00:00,,1339.0
1960-07-29 00:00:00,,1331.0
1960-07-30 00:00:00,,1322.0
1960-07-31 00:00:00,,1312.0
1960-08-01 00:00:00,,1302.0
1960-08-02 00:00:00,,1292.0
1960-08-03 00:00:00,,1283.0
1960-08-04 00:00:00,,1275.0
1960-08-05 00:00:00,,1266.0
1960-08-06 00:00:00,,1256.0
1960-08-07 00:00:00,,1247.0
1960-08-08 00:00:00,,1238.0
1960-08-09 00:00:00,,1230.0
1960-08-10 00:00:00,,1224.0
1960-08-11 00:00:00,,1216.0
1960-08-12 00:00:00,,1208.0
1960-08-13 00:00:00,,1199.0
1960-08-14 00:00:00,,1190.0
1960-08-15 00:00:00,,1181.0
1960-08-16 00:00:00,,1172.0
1960-08-17 00:00:00,,1164.0
1960-08-18 00:00:00,,1157.0
1960-08-19 00:00:00,,1151.0
1960-08-20 00:00:00,,1145.0
1960-08-21 00:00:00,,1140.0
1960-08-22 00:00:00,,1134.0
1960-08-23 00:00:00,,1129.0
1960-08-24 00:00:00,,1124.0
1960-08-25 00:00:00,,1118.0
1960-08-26 00:00:00,,1112.0
1960-08-27 00:00:00,,1106.0
1960-08-28 00:00:00,,1101.0
1960-08-29 00:00:00,,1097.0
1960-08-30 00:00:00,,1093.0
1960-08-31 00:00:00,,1090.0
1960-09-01 00:00:00,,1085.0
1960-09-02 00:00:00,,1081.0
1960-09-03 00:00:00,,1079.0
1960-09-04 00:00:00,,1079.0
1960-09-05 00:00:00,,1080.0
1960-09-06 00:00:00,,1078.0
1960-09-07 00:00:00,,1071.0
1960-09-08 00:00:00,,1063.0
1960-09-09 00:00:00,,1055.0
1960-09-10 00:00:00,,1048.0
1960-09-11 00:00:00,,1040.0
1960-09-12 00:00:00,,1033.0
1960-09-13 00:00:00,,1025.0
1960-09-14 00:00:00,,1018.0
1960-09-15 00:00:00,,1010.0
1960-09-16 00:00:00,,1002.0
1960-09-17 00:00:00,,993.0
1960-09-18 00:00:00,,984.0
1960-09-19 00:00:00,,974.0
1960-09-20 00:00:00,,965.0
1960-09-21 00:00:00,,956.0
1960-09-22 00:00:00,,948.0
1960-09-23 00:00:00,,942.0
1960-09-24 00:00:00,,937.0
1960-09-25 00:00:00,,933.0
1960-09-26 00:00:00,,931.0
1960-09-27 00:00:00,,929.0
1960-09-28 00:00:00,,928.0
1960-09-29 00:00:00,,927.0
1960-09-30 00:00:00,,925.0
1960-10-01 00:00:00,,922.0
1960-10-02 00:00:00,,918.0
1960-10-03 00:00:00,,914.0
1960-10-04 00:00:00,,910.0
1960-10-05 00:00:00,,905.0
1960-10-06 00:00:00,,899.0
1960-10-07 00:00:00,,892.0
1960-10-08 00:00:00,,884.0
1960-10-09 00:00:00,,877.0
1960-10-10 00:00:00,,870.0
1960-10-11 00:00:00,,866.0
1960-10-12 00:00:00,,863.0
1960-10-13 00:00:00,,861.0
1960-10-14 00:00:00,,859.0
1960-10-15 00:00:00,,857.0
1960-10-16 00:00:00,,854.0
1960-10-17 00:00:00,,852.0
1960-10-18 00:00:00,,852.0
1960-10-19 00:00:00,,854.0
1960-10-20 00:00:00,,861.0
1960-10-21 00:00:00,,876.0
1960-10-22 00:00:00,,898.0
1960-10-23 00:00:00,,924.0
1960-10-24 00:00:00,,948.0
1960-10-25 00:00:00,,968.0
1960-10-26 00:00:00,,981.0
1960-10-27 00:00:00,,987.0
1960-10-28 00:00:00,,985.0
1960-10-29 00:00:00,,977.0
1960-10-30 00:00:00,,964.0
1960-10-31 00:00:00,,949.0
1960-11-01 00:00:00,,932.0
1960-11-02 00:00:00,,914.0
1960-11-03 00:00:00,,897.0
1960-11-04 00:00:00,,882.0
1960-11-05 00:00:00,,869.0
1960-11-06 00:00:00,,857.0
1960-11-07 00:00:00,,847.0
1960-11-08 00:00:00,,840.0
1960-11-09 00:00:00,,836.0
1960-11-10 00:00:00,,837.0
1960-11-11 00:00:00,,846.0
1960-11-12 00:00:00,,862.0
1960-11-13 00:00:00,,882.0
1960-11-14 00:00:00,,906.0
1960-11-15 00:00:00,,932.0
1960-11-16 00:00:00,,963.0
1960-11-17 00:00:00,,999.0
1960-11-18 00:00:00,,1037.0
1960-11-19 00:00:00,,1071.0
1960-11-20 00:00:00,,1094.0
